Pallet,Weight,Profit
192,68,41
193,52,18
194,96,48
195,36,17
196,85,22
197,37,35
198,92,37
199,61,7
200,43,5
201,42,14
202,75,18
203,69,44
204,45,20
205,70,31
206,91,48
207,50,47
208,75,41
209,65,25
210,42,17
211,100,45
212,88,25
213,24,7
214,43,21
215,98,49
216,84,13
217,90,10
218,39,25
219,81,50
220,25,19
221,78,15
222,22,9
223,96,25
224,54,9
225,21,33
226,36,22
227,37,23
228,78,42
229,44,17
230,90,42
231,73,29
232,48,48
233,17,19
234,89,49
235,23,8
236,51,40
237,35,6
238,98,14
239,77,31
240,26,33
241,12,31
242,61,36
243,89,36
244,94,30
245,19,33
246,62,23
247,35,42
248,100,45
249,36,47
250,68,15
251,38,19
252,36,44
253,94,14
254,89,25
255,40,11
256,10,48
257,11,19
258,40,44
259,87,34
260,30,16
261,12,14
262,88,48
263,71,18
264,90,25
265,28,5
266,26,16
267,73,10
268,64,30
269,45,43
270,45,45
271,66,25
272,11,5
273,33,43
274,62,32
275,100,20
276,80,15
277,26,43
278,81,50
279,78,49
280,18,41
281,32,48
282,31,36
283,40,22
284,77,33
285,90,19
286,25,42
287,14,46
288,22,50
289,34,38
290,81,13
291,42,32
292,34,30
293,92,36
294,14,35
295,64,35
296,59,37
297,59,12
298,21,48
299,41,16
300,50,46
301,24,39
302,44,32
303,27,26
304,68,29
305,33,45
306,14,16
307,57,24
308,51,23
309,70,42
310,88,41
311,33,36
312,37,12
313,84,16
314,72,23
315,52,29
316,20,20
317,94,37
318,96,37
319,85,28
320,50,21
321,99,20
322,85,36
323,63,8
324,23,37
325,87,15
326,57,21
327,53,12
328,21,16
329,28,8
330,52,21
331,56,30
332,35,29
333,81,26
334,29,10
335,27,21
336,13,42
337,19,5
338,73,34
339,53,37
340,30,40
341,78,15
342,98,24
343,75,17
344,17,7
345,76,42
346,68,48
347,40,34
348,28,8
349,18,39
350,33,13
351,96,39
352,64,21
353,11,46
354,28,33
355,67,50
356,54,34
357,32,14
358,29,36
359,17,17
360,81,49
361,53,29
362,84,37
363,19,29
364,71,17
365,64,13
366,21,36
367,13,38
368,64,15
369,22,43
370,20,12
371,47,37
372,64,42
373,61,10
374,17,27
375,55,8
376,54,47
377,42,20
378,59,21
379,17,43
380,87,15
381,13,27
382,19,10
383,32,8
384,47,39
385,41,47
386,99,23
387,78,7
388,76,6
389,33,6
390,56,14
391,97,10
392,72,11
393,71,31
394,11,27
395,55,28
396,71,40
397,20,28
398,11,12
399,52,32
400,61,15
401,47,26
402,15,8
403,71,23
404,68,12
405,80,42
406,54,39
407,13,20
408,93,42
409,71,22
410,67,23
411,96,12
412,60,6
413,48,32
414,30,22
415,69,27
416,39,5
417,87,20
418,83,7
419,50,36
420,60,10
421,65,19
422,49,49
423,73,7
424,20,41
425,66,26
426,80,41
427,47,43
428,45,37
429,16,49
430,10,8
431,94,22
432,76,39
433,73,20
434,13,42
435,76,28
436,17,38
437,47,50
438,85,22
439,88,13
440,45,33
441,31,8
442,44,45
443,93,36
444,14,15
445,45,40
446,94,14
447,22,34
448,16,25
449,47,25
450,63,35
451,100,5
452,38,18
453,53,34
454,12,13
455,52,6
456,80,34
457,24,16
458,63,19
459,13,37
460,67,8
461,31,30
462,99,30
463,87,7
464,57,36
465,46,43
466,93,9
467,91,39
468,26,31
469,33,40
470,24,21
471,36,28
472,93,23
473,39,31
474,55,21
475,92,35
476,97,20
477,24,32
478,65,35
479,23,9
480,76,36
481,92,7
482,87,44
483,46,28
484,70,19
485,72,11
486,51,26
487,100,50
488,98,18
489,26,33
490,44,19
491,42,47
492,34,27
493,26,37
494,88,42
495,68,33
496,54,47
497,98,16
498,11,5
499,83,29
500,14,48
501,13,33
502,38,10
503,45,49
504,97,36
505,59,32
506,76,26
507,72,5
508,82,46
509,50,13
510,28,49
511,14,41
512,54,28
513,22,17
514,57,40
515,33,27
516,34,21
517,73,5
518,24,40
519,52,18
520,32,28
521,48,45
522,37,30
523,23,48
524,83,17
525,25,31
526,39,20
527,76,22
528,58,18
529,45,35
530,39,49
531,57,39
532,64,47
533,85,46
534,78,34
535,74,8
536,95,9
537,99,11
538,67,44
539,39,13
540,31,41
541,57,39
542,96,43
543,34,35
544,48,23
545,28,42
546,59,31
547,21,27
548,75,31
549,88,29
550,23,20
551,54,50
552,66,31
553,53,15
554,54,47
555,78,35
556,85,7
557,39,28
558,85,19
559,45,31
560,51,39
561,19,47
562,13,18
563,45,30
564,72,50
565,80,21
566,80,13
567,26,14
568,62,47
569,26,25
570,20,49
571,18,18
572,24,43
573,44,24
574,20,47
575,91,33
576,87,20
577,74,39
578,46,44
579,29,6
580,89,34
581,55,50
582,84,9
583,50,14
584,51,45
585,17,46
586,73,47
587,74,22
588,57,20
589,35,38
590,48,42
591,89,46
592,65,39
593,85,18
594,13,36
595,34,42
596,79,7
597,41,31
598,73,49
599,37,25
600,24,33
601,67,36
602,19,19
603,60,20
604,51,10
605,59,25
606,96,35
607,67,9
608,99,16
609,94,41
610,22,13
611,55,38
612,41,5
613,16,8
614,97,34
615,63,16
616,75,32
617,39,27
618,56,7
619,64,37
620,75,48
621,19,12
622,38,10
623,40,7
624,71,18
625,63,42
626,44,46
627,22,39
628,94,38
629,38,33
630,23,5
631,56,5
632,94,28
633,19,36
634,48,46
635,68,31
636,10,8
637,22,25
638,13,38
639,66,11
640,86,19
641,50,31
642,67,14
643,41,41
644,54,43
645,66,48
646,41,9
647,66,34
648,59,36
649,97,29
650,71,40
651,86,25
652,47,35
653,20,32
654,99,23
655,100,41
656,23,24
657,95,48
658,85,25
659,48,25
660,91,26
661,70,15
662,64,35
663,92,9
664,35,14
665,93,39
666,92,45
667,37,30
668,61,40
669,99,6
670,77,37
671,49,23
672,36,8
673,94,28
674,11,42
675,33,30
676,13,29
677,31,14
678,10,43
679,21,50
680,37,23
681,46,31
682,60,20
683,46,16
684,47,7
685,34,37
686,31,23
687,79,20
688,97,11
689,90,17
690,89,19
691,59,36
692,29,10
693,65,7
694,88,40
695,90,27
696,17,13
697,53,6
698,68,44
699,61,50
700,86,16
701,25,37
702,16,46
703,15,22
704,25,19
705,86,23
706,14,21
707,12,49
708,47,14
709,38,37
710,60,45
711,66,8
712,89,32
713,40,46
714,17,19
715,39,38
716,66,15
717,39,44
718,83,24
719,83,12
720,79,6
721,60,17
722,51,43
723,37,23
724,69,42
725,90,24
726,45,19
727,89,29
728,66,35
729,10,35
730,78,19
731,38,6
732,16,21
733,34,39
734,40,14
735,61,9
736,93,17
737,39,21
738,24,26
739,39,43
740,96,45
741,89,41
742,27,34
743,35,46
744,46,40
745,13,16
746,25,46
747,55,42
748,37,38
749,95,34
750,45,26
751,62,46
752,92,20
753,12,49
754,95,40
755,73,29
756,78,11
757,99,30
758,55,50
759,41,24
760,18,22
761,52,24
762,22,22
763,76,23
764,91,22
765,34,34
766,83,18
767,73,41
768,28,14
769,69,46
770,77,33
771,86,19
772,23,30
773,62,48
774,72,44
775,19,19
776,30,37
777,45,33
778,95,13
779,23,47
780,26,50
781,60,10
782,21,46
