Pallet,Weight,Profit
223,62,13
224,12,46
225,51,49
226,50,14
227,43,24
228,74,8
229,17,34
230,36,18
231,64,20
232,76,27
233,51,31
234,76,43
235,99,22
236,46,16
237,79,45
238,88,32
239,63,17
240,77,38
241,99,45
242,60,47
243,82,39
244,41,39
245,93,27
246,42,44
247,83,24
248,16,7
249,22,50
250,100,31
251,52,18
252,91,37
253,29,27
254,75,35
255,98,46
256,49,17
257,55,43
258,13,12
259,20,5
260,82,24
261,54,25
262,33,6
263,77,48
264,94,14
265,38,47
266,11,40
267,26,20
268,11,41
269,25,44
270,68,18
271,15,24
272,79,36
273,46,5
274,61,30
275,87,45
276,29,11
277,71,37
278,17,48
279,11,19
280,66,6
281,67,31
282,27,6
283,22,47
284,84,47
285,36,9
286,98,8
287,57,28
288,43,9
289,91,43
290,56,27
291,28,21
292,89,14
293,29,6
294,61,7
295,91,6
296,92,48
297,63,17
298,58,30
299,46,24
300,74,17
301,100,18
302,42,10
303,33,17
304,78,19
305,19,49
306,82,38
307,73,11
308,48,32
309,97,18
310,66,11
311,51,18
312,94,20
313,45,21
314,86,46
315,56,44
316,94,46
317,96,41
318,19,23
319,97,48
320,25,29
321,37,48
322,76,37
323,53,38
324,95,49
325,88,21
326,12,42
327,11,17
328,33,39
329,45,18
330,44,12
331,50,24
332,48,38
333,47,34
334,42,39
335,46,8
336,96,34
337,47,44
338,37,41
339,30,26
340,15,38
341,13,39
342,24,18
343,80,29
344,99,30
345,58,28
346,40,35
347,12,31
348,52,32
349,94,23
350,62,42
351,70,32
352,94,34
353,51,27
354,90,48
355,14,47
356,33,10
357,11,37
358,43,12
359,69,23
360,45,36
361,38,22
362,16,48
363,83,42
364,22,46
365,59,36
366,37,31
367,83,49
368,89,44
369,39,29
370,53,36
371,55,48
372,93,48
373,64,47
374,35,21
375,69,42
376,50,35
377,52,30
378,79,9
379,54,26
380,66,46
381,22,25
382,72,32
383,82,15
384,68,44
385,50,11
386,57,20
387,18,41
388,50,39
389,54,31
390,52,31
391,31,40
392,81,10
393,39,5
394,47,39
395,62,17
396,69,12
397,87,42
398,54,29
399,15,47
400,58,35
401,31,40
402,30,8
403,65,37
404,28,22
405,47,27
406,72,31
407,70,7
408,89,32
409,51,35
410,93,24
411,60,39
412,74,14
413,95,33
414,24,5
415,26,10
416,29,46
417,77,36
418,35,9
419,95,27
420,31,13
421,74,36
422,12,35
423,91,5
424,87,23
425,38,12
426,42,16
427,39,30
428,85,24
429,15,34
430,76,23
431,76,21
432,14,11
433,60,49
434,55,45
435,80,42
436,12,36
437,69,37
438,28,19
439,72,39
440,69,10
441,68,21
442,31,14
443,56,43
444,47,24
445,18,8
446,65,23
447,74,6
448,22,11
449,67,16
450,11,10
451,61,33
452,11,30
453,30,28
454,62,34
455,63,11
456,97,46
457,17,25
458,92,19
459,69,15
460,82,14
461,76,48
462,59,30
463,73,6
464,91,31
465,26,49
466,85,40
467,13,37
468,72,35
469,28,42
470,10,27
471,90,14
472,55,18
473,80,9
474,88,35
475,72,16
476,92,20
477,96,36
478,27,42
479,24,39
480,57,8
481,47,13
482,88,34
483,13,9
484,24,22
485,95,18
486,27,50
487,29,46
488,53,12
489,81,36
490,22,18
491,56,33
492,29,44
493,17,11
494,58,50
495,26,25
496,35,15
497,73,30
498,11,30
499,21,15
500,52,43
501,100,30
502,29,44
503,86,43
504,52,40
505,66,26
506,25,21
507,50,25
508,82,6
509,11,10
510,88,5
511,52,36
512,77,36
513,33,33
514,54,23
515,75,20
516,68,21
517,12,41
518,13,31
519,78,31
520,71,35
521,52,8
522,54,19
523,60,5
524,35,41
525,57,33
526,42,10
527,85,31
528,26,47
529,45,24
530,93,14
531,73,16
532,76,12
533,63,15
534,75,50
535,92,18
536,83,21
537,69,15
538,73,26
539,89,25
540,52,25
541,40,32
542,52,40
543,45,22
544,28,18
545,66,22
546,16,21
547,22,7
548,55,16
549,89,39
550,17,33
551,59,25
552,69,16
553,12,48
554,96,17
555,67,14
556,84,12
557,56,27
558,23,35
559,89,21
560,58,24
561,30,50
562,52,37
563,69,25
564,13,7
565,67,42
566,38,37
567,17,45
568,93,18
569,57,48
570,49,28
571,13,15
572,37,35
573,62,23
574,64,32
575,83,37
576,13,37
577,24,13
578,82,35
579,25,37
580,53,25
581,52,29
582,95,15
583,95,9
