Pallet,Weight,Profit
319,81,48
320,34,46
321,37,39
322,38,35
323,36,16
324,70,39
325,11,48
326,32,12
327,40,31
328,74,41
329,20,43
330,39,26
331,53,36
332,27,24
333,62,41
334,98,39
335,29,9
336,34,17
337,90,41
338,76,43
339,64,27
340,27,17
341,39,11
342,73,13
343,26,45
344,17,31
345,59,24
346,92,41
347,23,17
348,66,7
349,26,22
350,88,39
351,46,8
352,58,22
353,90,11
354,29,5
355,25,35
356,31,21
357,41,13
358,78,48
359,25,8
360,31,42
361,91,7
362,85,35
363,60,20
364,58,43
365,93,16
366,36,7
367,100,50
368,27,6
369,81,21
370,28,35
371,88,11
372,41,27
373,47,21
374,68,11
375,27,24
376,33,20
377,39,34
378,11,22
379,41,23
380,83,6
381,68,25
382,72,13
383,49,45
384,91,24
385,36,32
386,46,34
387,97,44
388,97,45
389,43,31
390,55,44
391,18,14
392,79,39
393,57,23
394,89,9
395,65,49
396,85,39
397,29,33
398,85,38
399,71,26
400,40,12
401,59,37
402,36,32
403,26,16
404,63,32
405,54,41
406,53,12
407,54,29
408,81,19
409,54,35
410,50,25
411,17,12
412,77,22
413,37,5
414,40,46
415,88,20
416,55,27
417,47,17
418,78,22
419,14,39
420,55,6
421,29,45
422,88,47
423,63,44
424,44,17
425,57,29
426,35,35
427,76,45
428,16,48
429,54,33
430,48,21
431,10,32
432,11,40
433,95,47
434,75,13
435,77,43
436,86,10
437,57,5
438,89,11
439,89,32
440,69,34
441,35,31
442,31,24
443,76,19
444,52,46
445,24,40
446,68,32
447,34,44
448,25,23
449,19,13
450,27,35
451,96,10
452,94,50
453,92,7
454,49,16
455,11,31
456,87,28
457,68,40
458,17,5
459,11,22
460,63,5
461,42,11
462,38,40
463,90,39
464,40,16
465,97,11
466,43,32
467,34,47
468,11,38
469,26,45
470,61,48
471,45,39
