Pallet,Weight,Profit
339,75,43
340,24,8
341,54,23
342,39,7
343,75,17
344,22,45
345,42,22
346,42,8
347,60,28
348,37,43
349,40,50
350,56,10
351,30,46
352,31,44
353,87,46
354,100,32
355,14,26
356,67,40
357,65,32
358,89,28
359,39,44
360,70,42
361,75,31
362,24,50
363,27,38
364,11,34
365,52,49
366,76,13
367,35,14
368,34,9
369,60,42
370,86,17
371,71,19
372,88,19
373,14,5
374,44,49
375,26,5
376,57,21
377,48,39
378,35,14
379,21,40
380,30,18
381,86,8
382,40,37
383,75,46
384,28,8
385,22,42
386,17,41
387,31,5
388,81,40
389,74,29
390,31,36
391,78,6
392,97,24
393,86,33
394,90,45
395,45,49
396,82,44
397,48,17
398,61,41
399,75,6
400,57,38
401,57,8
402,84,47
403,78,49
404,56,22
405,19,46
406,36,36
407,26,8
408,20,42
409,57,45
410,43,5
411,32,23
412,64,42
413,67,24
414,70,36
415,44,43
416,21,8
417,38,22
418,52,20
419,41,15
420,90,7
421,91,28
422,15,25
423,84,44
424,38,30
425,63,21
426,49,31
427,20,48
428,10,34
429,73,7
430,45,42
431,98,25
432,93,25
433,50,38
434,72,10
435,77,9
436,47,22
437,30,5
438,14,28
439,68,29
440,33,21
441,89,48
442,11,25
443,86,24
444,98,21
445,13,36
446,21,23
447,26,48
448,23,26
449,30,42
450,65,38
451,90,8
452,10,38
453,37,13
454,19,43
455,75,11
456,20,7
457,33,33
458,69,28
459,74,23
460,60,32
461,17,19
462,61,14
463,64,32
464,38,23
465,73,45
466,77,12
467,54,22
468,95,20
469,75,41
470,23,40
471,51,9
472,20,33
473,44,13
474,19,16
475,48,27
476,57,47
477,74,27
478,60,24
479,63,11
480,95,28
481,51,40
482,27,21
483,89,49
484,56,24
485,83,47
486,65,28
487,55,28
488,63,18
489,48,32
490,36,13
491,73,22
492,62,9
493,33,43
494,63,18
495,81,15
496,68,15
497,32,24
498,64,50
499,57,14
500,10,23
501,72,35
502,61,33
503,76,29
504,67,50
505,19,27
506,14,9
507,30,16
508,70,7
509,95,28
510,38,8
511,97,31
512,24,40
513,52,14
514,74,28
515,92,8
516,49,18
517,82,33
518,62,6
519,10,26
520,44,29
521,79,45
522,46,26
523,66,47
524,79,6
525,73,29
526,46,17
527,15,15
528,64,41
529,88,32
530,53,28
531,27,30
532,37,47
533,18,46
534,85,15
535,40,30
536,68,26
537,84,11
538,46,18
539,57,10
540,68,49
541,24,31
542,22,17
543,38,14
544,68,31
545,65,40
546,10,45
547,95,12
548,26,17
549,26,6
550,97,49
551,67,25
552,64,22
553,80,42
554,61,43
555,23,7
556,85,13
557,90,45
558,96,36
559,71,41
560,35,12
561,59,31
562,17,42
563,17,12
564,72,24
565,24,29
566,98,44
567,92,37
568,62,36
569,21,39
570,89,20
571,32,45
572,97,41
573,75,39
574,57,19
575,30,31
576,21,8
577,98,44
578,56,5
579,28,19
580,24,24
581,53,40
582,75,40
583,80,17
584,39,44
585,96,40
586,72,5
587,97,16
588,99,9
589,71,43
590,26,31
591,19,30
592,38,38
593,82,30
594,59,35
595,47,47
596,55,30
597,33,25
598,62,35
599,38,16
600,72,40
601,21,12
602,12,37
603,13,30
604,90,6
605,59,26
606,32,13
607,43,35
608,71,18
609,55,27
610,39,45
611,82,43
612,100,7
613,36,6
614,66,6
615,94,38
616,76,30
617,61,6
618,50,12
619,84,32
620,36,48
621,57,40
622,20,11
623,27,13
624,77,15
625,69,9
626,65,50
627,46,9
628,28,23
629,69,30
630,11,44
631,98,49
632,18,29
633,93,15
634,11,40
635,48,31
636,33,10
637,65,39
638,70,40
639,90,44
640,64,42
641,64,23
642,73,31
643,65,40
644,20,27
645,54,27
646,79,50
647,52,37
648,90,45
649,25,12
650,29,22
651,18,42
652,81,12
653,40,19
654,81,10
655,43,46
656,46,31
657,57,41
658,52,12
659,50,21
660,45,23
661,94,21
662,17,27
663,13,22
664,83,50
665,64,24
666,18,8
667,99,47
668,30,26
669,99,50
670,64,10
671,30,8
672,65,12
673,20,12
674,27,14
675,25,9
676,81,29
677,98,27
678,96,37
679,32,23
680,72,38
681,45,41
682,88,14
683,16,26
684,50,10
685,14,44
686,66,26
687,46,10
688,63,32
689,33,31
690,11,17
691,31,35
692,32,12
693,31,11
694,93,42
695,24,22
696,61,41
697,90,47
698,69,39
699,40,6
700,43,10
701,68,11
702,82,22
703,79,25
704,94,37
705,28,29
706,62,39
707,94,48
708,54,5
709,81,10
710,57,25
711,84,42
712,42,18
713,60,38
714,94,14
715,65,50
716,90,10
717,60,39
718,22,30
719,39,17
720,51,9
721,31,44
722,65,44
723,83,45
724,49,23
725,89,23
726,17,45
727,66,50
728,45,9
729,72,7
730,89,30
731,23,13
732,11,49
733,15,13
734,72,22
735,87,13
736,89,23
737,43,26
738,56,50
739,56,37
740,58,25
741,13,20
742,30,41
743,93,29
744,91,44
745,84,26
746,88,40
747,31,8
748,62,13
749,15,26
750,27,42
751,59,33
752,79,11
753,91,49
754,52,19
755,88,49
756,59,37
757,69,38
758,94,17
759,43,21
760,57,8
761,79,44
762,79,14
763,85,34
764,50,31
765,92,18
766,51,17
767,60,11
768,86,45
769,75,46
770,44,9
771,15,37
772,69,16
773,88,19
774,75,48
775,32,44
776,71,49
777,89,47
778,23,15
779,32,38
780,92,43
781,61,6
782,75,34
783,48,27
784,24,19
785,10,33
786,11,42
787,98,42
788,52,31
789,45,15
790,55,21
791,28,26
792,77,13
793,28,16
794,98,49
795,28,42
796,93,42
797,38,20
798,89,15
799,76,48
800,51,45
801,79,30
802,99,39
803,32,40
804,96,44
805,27,45
806,17,46
807,100,30
808,42,23
809,78,11
810,51,39
811,63,18
812,65,38
813,17,24
814,78,46
815,93,29
816,34,31
817,39,47
818,84,47
819,77,26
820,54,9
821,88,32
822,24,10
823,86,46
824,69,20
825,55,10
826,89,46
827,68,29
828,87,45
829,70,15
830,31,22
831,93,29
832,100,5
833,75,9
834,96,7
835,100,30
836,87,11
837,95,47
838,18,36
839,95,31
840,75,49
841,92,9
842,53,10
843,22,12
844,57,35
845,96,8
846,30,33
847,34,18
848,73,45
849,79,30
850,35,42
851,60,8
852,83,27
853,95,29
854,46,15
855,29,22
856,57,26
857,11,8
858,92,46
859,34,13
860,67,12
861,17,10
862,44,39
863,75,14
864,52,21
865,46,27
866,100,27
867,10,45
868,78,10
869,85,9
870,24,20
871,62,20
872,95,29
873,40,29
874,11,45
875,78,31
876,60,18
877,53,20
878,79,10
879,46,31
880,83,49
881,82,40
882,100,21
883,82,22
884,53,22
885,78,10
886,16,45
887,46,13
888,37,38
889,93,5
890,99,40
891,73,13
892,34,36
893,83,46
894,27,35
895,57,39
896,91,34
897,25,50
898,89,26
899,48,27
900,10,24
901,36,48
902,80,43
903,84,10
904,76,9
905,21,19
906,62,22
907,17,12
908,46,8
909,73,34
910,25,8
911,44,36
912,78,46
913,62,26
914,78,9
915,64,50
916,33,42
917,71,27
918,63,45
919,40,40
920,15,26
921,15,10
922,19,31
923,19,39
924,32,38
925,68,19
926,83,33
927,96,31
928,70,31
929,74,7
930,83,44
931,67,7
932,19,10
933,68,8
934,67,32
935,36,15
936,22,9
937,59,47
938,70,6
939,45,26
940,34,50
941,39,25
942,99,32
943,53,42
944,100,21
945,19,36
946,84,42
947,42,38
948,56,33
949,12,9
950,52,9
951,34,33
952,65,34
953,52,37
954,76,23
955,84,37
956,85,20
957,48,10
958,12,29
959,59,13
960,52,41
961,45,40
962,56,29
963,41,6
964,56,26
965,99,13
966,14,42
967,62,24
968,22,31
969,15,50
970,75,48
971,95,43
972,86,26
973,33,28
974,26,23
975,80,14
976,26,15
977,61,26
978,99,19
979,91,10
980,21,12
981,79,21
982,15,21
983,19,39
984,23,45
985,42,26
986,52,39
987,78,20
988,35,23
989,13,5
990,47,48
991,50,39
992,77,29
993,34,9
994,30,19
995,48,27
996,74,7
