Pallet,Weight,Profit
629,85,32
630,90,37
631,73,28
632,32,40
633,50,10
634,15,42
635,21,49
636,51,37
637,78,15
638,38,37
639,33,37
640,33,41
641,86,10
642,16,40
643,25,40
644,78,36
645,28,47
646,98,20
647,85,31
648,62,49
649,16,19
650,98,7
651,68,9
652,47,26
653,55,39
654,38,36
655,69,5
656,28,49
657,12,19
658,60,24
659,18,36
660,85,41
661,36,50
662,77,22
663,71,22
664,16,29
665,76,10
666,91,26
667,74,41
668,60,28
669,30,15
670,17,42
671,67,46
672,51,14
673,19,50
674,38,27
675,64,7
676,72,27
677,71,20
678,80,43
679,92,5
680,12,8
681,40,23
682,88,30
683,15,10
684,61,46
685,58,5
686,64,24
687,83,26
688,45,12
689,92,7
690,29,25
691,78,35
692,15,37
693,59,36
694,73,26
695,11,16
696,78,50
697,43,37
698,34,42
699,13,23
700,50,23
701,67,27
702,65,9
703,61,21
704,19,35
705,58,29
706,91,47
707,36,43
708,60,43
709,38,42
710,15,38
711,60,7
712,76,35
713,36,18
714,44,44
715,88,48
716,84,48
717,37,46
718,82,17
719,14,22
720,99,45
721,52,34
722,88,10
723,15,24
724,36,7
725,71,39
726,57,34
727,38,37
728,64,26
729,27,8
730,75,31
731,27,39
732,46,31
733,59,14
734,81,18
735,21,16
736,37,9
737,60,35
738,15,5
739,83,16
740,25,36
741,53,34
742,49,9
743,54,32
744,72,17
745,44,43
746,71,46
747,54,19
748,53,20
749,57,8
750,54,20
751,16,17
752,57,23
753,27,36
754,43,7
755,58,31
756,44,37
757,41,17
758,83,19
759,40,9
760,49,29
761,77,15
762,92,25
763,62,46
764,36,45
765,76,18
766,41,48
767,67,11
768,16,24
769,51,30
770,15,45
771,81,26
772,35,19
773,52,10
774,18,26
775,43,14
776,83,22
777,21,34
778,49,9
779,100,43
780,15,22
781,99,29
782,79,20
783,80,23
784,70,22
785,72,16
786,66,5
787,29,48
788,14,11
789,73,28
790,52,18
791,53,20
792,62,36
793,34,41
794,88,39
795,34,6
796,53,27
797,73,46
798,27,14
799,80,25
800,15,9
801,15,12
802,54,34
803,59,10
804,78,27
805,11,26
806,54,28
807,21,9
808,45,43
809,27,32
810,80,26
811,50,50
812,57,46
813,10,15
814,65,12
815,26,22
816,85,39
817,65,12
818,75,27
819,52,12
820,25,47
821,22,14
822,24,30
823,47,12
824,100,19
825,88,33
