Pallet,Weight,Profit
286,33,48
287,25,11
288,86,33
289,25,13
290,83,12
291,48,6
292,39,7
293,27,36
294,25,23
295,93,36
296,57,40
297,27,48
298,96,30
299,90,29
300,21,36
301,43,5
302,88,23
303,52,20
304,34,31
305,69,7
306,64,14
307,70,37
308,43,23
309,64,40
310,78,19
311,96,24
312,46,29
313,42,8
314,99,26
315,74,39
316,80,42
317,64,41
318,26,36
319,47,34
320,47,34
321,25,16
322,23,43
323,64,46
324,67,37
325,66,20
326,88,28
327,94,49
328,84,15
329,30,42
330,35,45
331,91,9
332,98,29
333,63,20
334,90,18
335,22,38
336,69,41
337,23,35
338,28,6
339,46,8
340,43,5
341,40,46
342,55,13
343,10,37
344,77,24
345,92,47
346,65,20
347,49,44
348,23,38
349,61,24
350,21,50
351,19,25
352,94,35
353,18,48
354,82,13
355,95,28
356,58,46
357,17,23
358,31,39
359,91,8
360,20,21
361,59,19
362,56,16
363,10,5
364,62,40
365,55,7
366,52,9
367,31,39
368,85,14
369,36,9
370,59,23
371,95,33
372,79,25
373,37,50
374,26,9
375,11,21
376,23,7
377,56,43
378,14,40
379,89,19
380,95,42
381,97,41
382,31,50
383,90,47
384,34,41
385,50,13
386,45,13
387,11,7
388,38,22
389,36,31
390,85,11
391,50,46
392,64,30
393,95,44
394,62,17
395,39,23
396,83,38
397,43,13
398,69,16
399,74,20
400,79,47
401,11,39
402,44,16
403,64,40
404,95,29
405,28,12
406,27,23
407,29,19
408,31,16
409,77,7
410,91,13
411,45,11
412,60,31
413,23,16
414,75,27
415,58,18
416,12,34
417,29,29
418,90,9
419,11,48
420,73,45
421,52,36
422,91,37
423,41,8
424,17,17
425,57,11
426,83,28
427,26,43
428,83,34
429,29,13
430,26,10
431,92,46
432,90,25
433,51,35
434,17,24
435,18,6
436,28,29
437,11,33
438,25,27
439,85,10
440,30,26
441,86,11
442,61,44
443,79,25
444,62,41
445,18,36
446,77,18
447,98,21
448,15,6
449,53,5
450,15,43
451,90,37
452,30,10
453,90,22
454,16,5
455,53,48
456,37,30
457,100,41
458,23,48
459,46,27
460,59,32
461,45,33
462,31,13
463,78,18
464,69,47
465,77,13
466,75,12
467,27,49
468,34,14
469,90,11
470,22,6
471,48,13
472,91,11
473,26,42
474,24,41
475,76,20
476,17,45
477,77,10
478,82,27
479,47,46
480,47,17
481,62,23
482,11,46
483,19,11
484,58,14
485,13,31
486,51,43
487,58,6
488,84,18
489,51,20
490,67,33
491,72,49
492,52,25
493,80,24
494,11,12
495,31,47
496,54,38
497,25,23
498,100,36
499,20,50
500,88,21
501,10,50
502,94,36
503,19,27
504,52,16
505,89,39
506,80,44
507,85,5
508,61,46
509,10,20
510,59,27
511,77,31
512,27,45
513,40,18
514,25,30
515,41,9
516,38,16
517,47,49
518,90,19
519,16,10
520,36,30
521,63,21
522,13,32
523,97,10
524,81,27
525,98,8
526,21,50
527,39,50
528,34,10
529,70,20
530,18,46
531,19,27
532,91,21
533,75,23
534,23,11
535,91,21
536,35,41
537,27,16
538,12,42
539,53,48
540,35,42
541,80,18
542,62,49
543,37,25
544,25,45
545,36,31
546,26,12
547,66,5
548,48,8
549,17,50
550,79,40
551,74,30
552,50,17
553,73,12
554,98,50
555,67,29
556,82,6
557,59,27
558,65,19
559,22,18
560,73,26
561,50,49
562,91,32
563,24,49
564,63,7
565,68,49
566,73,38
567,36,50
568,97,21
569,32,25
570,73,25
571,98,48
572,45,49
573,93,31
574,85,36
575,66,7
576,97,14
577,67,17
578,55,37
579,12,46
580,60,35
581,75,15
582,77,31
583,38,17
584,62,32
585,35,12
586,55,50
587,82,14
588,51,14
589,62,24
590,72,29
591,84,7
592,44,18
593,12,35
594,16,30
595,38,30
596,39,13
597,28,12
598,33,33
599,12,6
600,31,7
601,22,40
602,81,31
603,47,15
604,82,27
605,34,13
606,20,7
607,73,22
608,31,43
609,34,11
610,41,23
611,15,32
612,38,5
613,94,31
614,37,34
615,62,48
616,59,34
617,68,46
618,77,24
619,46,20
620,63,30
621,46,50
622,63,11
623,45,42
624,85,13
625,99,49
626,72,14
627,36,23
628,19,30
629,67,6
630,65,38
631,17,47
632,48,5
633,55,42
634,65,15
635,71,12
636,49,6
637,30,16
638,84,42
639,24,24
640,60,41
641,24,49
642,83,14
643,21,21
644,32,13
645,22,8
646,61,44
647,22,17
648,62,33
649,34,17
650,92,43
651,62,25
652,37,35
653,66,31
654,68,11
655,96,23
656,22,9
657,66,45
658,10,15
659,82,13
660,51,19
661,86,29
662,31,22
663,33,47
664,83,34
665,37,23
666,24,17
667,96,45
668,50,29
669,61,19
670,29,11
671,27,13
672,97,24
673,96,11
674,23,44
675,15,19
676,57,18
677,69,31
678,73,18
679,24,28
680,88,44
681,67,18
682,41,16
683,91,32
684,75,36
685,11,6
686,59,23
687,90,36
688,67,38
689,47,13
690,80,13
691,49,47
692,21,25
693,29,46
694,98,47
695,34,30
696,13,11
697,61,14
698,10,14
699,80,24
700,69,44
701,54,45
702,88,48
703,100,5
704,60,7
705,32,41
706,56,47
707,30,47
708,24,7
709,43,18
710,68,45
711,31,29
712,60,49
713,62,7
714,46,32
715,58,34
716,39,31
717,37,14
718,56,34
719,85,38
720,26,27
721,15,14
722,36,6
723,17,40
724,68,48
725,29,21
726,30,13
727,82,44
728,65,20
729,14,20
730,14,35
731,99,29
732,16,17
733,83,10
734,22,9
735,54,33
736,73,30
737,32,15
738,71,33
739,24,46
740,58,49
741,61,12
742,78,46
743,19,33
744,24,25
745,52,43
746,61,23
747,77,11
748,83,30
749,87,23
750,29,16
751,42,22
752,15,34
753,87,43
754,97,18
755,47,6
756,34,45
757,38,18
758,83,38
759,89,18
760,30,7
761,51,26
762,13,31
763,30,17
764,59,20
765,19,30
766,30,32
767,76,5
768,54,43
769,43,18
770,79,8
771,60,44
772,27,29
773,73,34
774,96,49
775,82,14
776,33,21
777,59,14
778,81,33
779,69,21
780,71,11
781,78,6
782,51,6
783,93,49
784,25,36
785,69,11
786,87,45
787,17,19
788,31,7
789,75,11
790,40,33
791,43,8
792,32,7
793,43,12
794,35,45
795,43,33
796,41,47
797,45,9
798,22,11
799,10,24
800,46,33
801,27,17
802,15,50
803,47,20
804,59,5
805,68,46
806,95,23
807,62,20
808,52,43
809,67,9
810,64,5
811,11,46
812,11,48
813,14,34
814,33,30
815,86,12
816,30,12
817,88,38
818,81,19
819,78,50
820,61,46
821,54,9
822,42,18
823,20,29
824,65,16
825,36,49
826,11,48
827,90,27
828,81,23
829,34,50
830,100,39
831,76,25
832,19,46
833,53,32
834,88,10
