Pallet,Weight,Profit
278,78,38
279,69,21
280,42,14
281,20,29
282,13,5
283,98,18
284,53,48
285,56,14
286,33,25
287,32,13
288,31,37
289,82,12
290,95,39
291,82,46
292,20,38
293,89,48
294,98,44
295,75,5
296,35,50
297,66,5
298,63,14
299,26,19
300,79,28
301,71,46
302,32,5
303,47,21
304,46,15
305,24,44
306,95,37
307,31,31
308,31,5
309,37,16
310,15,48
311,36,16
312,97,31
313,43,42
314,51,34
315,68,6
316,80,33
317,39,44
318,39,12
319,27,41
320,71,44
321,44,38
322,59,33
323,58,36
324,64,22
325,14,42
326,58,34
327,24,10
328,41,21
329,97,9
330,87,47
331,38,49
332,36,17
333,48,25
334,46,47
335,96,18
336,80,10
337,83,49
338,12,45
339,92,26
340,24,34
341,39,11
342,72,8
343,41,26
344,47,38
345,25,49
346,82,49
347,66,44
348,18,34
349,41,33
350,25,35
351,92,45
352,27,35
353,15,6
354,71,17
355,100,9
356,38,31
357,12,48
358,85,6
359,95,19
360,64,28
361,75,47
362,87,16
363,28,17
364,45,18
365,63,23
366,79,15
367,71,6
368,81,50
369,16,27
370,76,33
371,76,50
372,74,33
373,95,19
374,28,10
375,95,26
376,70,17
377,91,37
378,20,34
379,18,24
380,61,32
381,34,7
382,97,35
383,56,5
384,62,41
385,17,7
386,26,41
387,51,39
388,88,27
389,66,10
390,12,49
391,45,33
392,92,37
393,47,35
394,68,41
395,39,43
396,81,23
397,32,19
398,77,21
399,96,18
400,69,22
401,77,27
402,69,41
403,17,23
404,13,26
405,79,25
406,52,10
407,35,16
408,28,41
409,80,34
410,71,32
411,95,37
412,85,12
413,83,24
414,45,21
415,73,11
416,22,31
417,52,21
418,40,39
419,41,49
420,98,5
421,36,26
422,91,40
423,23,32
424,41,27
425,60,31
426,49,35
427,17,20
428,90,48
429,34,38
430,83,31
431,16,39
432,24,35
433,82,10
434,23,31
435,43,50
436,98,29
437,68,5
438,55,40
439,64,16
440,78,41
441,16,42
442,65,19
443,82,27
444,51,48
445,18,25
446,64,12
447,96,24
448,32,15
449,98,39
450,25,22
451,19,8
452,84,5
453,39,16
454,59,33
455,91,31
456,65,23
457,80,47
458,24,42
459,54,47
460,32,9
461,46,20
462,46,15
463,25,26
464,64,37
465,91,26
466,100,26
467,20,27
468,23,31
469,37,39
470,45,18
471,52,25
472,98,45
473,79,49
474,64,32
475,46,33
476,66,47
477,74,12
478,52,21
479,59,25
480,94,39
481,14,45
482,84,18
483,28,15
484,59,13
485,55,19
486,100,50
487,84,32
488,10,36
489,83,25
490,32,41
491,47,9
492,17,12
493,98,46
494,25,36
495,85,39
496,17,31
497,95,31
498,56,27
499,89,30
500,91,43
501,93,45
502,10,44
503,25,50
504,65,38
505,70,48
506,37,19
507,31,45
508,11,46
509,96,5
510,64,43
511,29,39
512,36,36
513,92,43
514,93,50
515,81,33
516,12,39
517,52,6
518,65,38
519,23,43
520,78,37
521,14,45
522,29,30
523,89,48
524,51,19
525,14,49
526,71,39
527,79,14
528,54,22
529,11,32
530,44,42
531,98,44
532,71,36
533,22,28
534,68,7
535,12,26
536,75,13
537,18,42
538,65,20
539,27,25
540,17,41
541,13,30
542,47,28
543,19,31
544,55,16
545,93,34
546,93,5
547,65,25
548,10,39
549,37,12
550,41,29
551,50,44
552,87,19
553,59,45
554,73,28
555,61,10
