Pallet,Weight,Profit
290,13,49
291,17,17
292,38,39
293,42,11
294,85,22
295,96,31
296,76,42
297,19,28
298,25,11
299,76,48
300,63,28
301,95,7
302,29,41
303,73,31
304,29,50
305,40,15
306,61,26
307,10,15
308,45,5
309,11,50
310,36,41
311,65,42
312,47,7
313,68,15
314,32,44
315,18,27
316,84,12
317,85,45
318,21,44
319,43,40
320,39,10
321,13,21
322,38,26
323,60,36
324,15,37
325,42,34
326,72,50
327,13,17
328,21,47
329,99,38
330,18,34
331,60,22
332,92,28
333,34,18
334,68,14
335,97,14
336,71,37
337,30,13
338,73,18
339,76,48
340,79,11
341,67,34
342,35,48
343,45,24
344,68,13
345,68,10
346,90,37
347,82,25
348,23,27
349,36,34
350,89,47
351,90,20
352,91,22
353,81,24
354,30,10
355,25,10
356,47,19
357,41,12
358,34,47
359,84,47
360,72,40
361,97,50
362,86,50
363,35,24
364,11,45
365,25,32
366,100,12
367,67,25
368,88,8
369,33,31
370,25,34
371,41,25
372,25,11
373,13,37
374,61,22
375,10,29
376,74,39
377,85,19
378,96,17
379,74,8
380,81,38
381,81,23
382,69,16
383,64,48
384,94,18
385,37,34
386,58,25
387,71,15
388,84,29
389,79,43
390,100,12
391,87,11
392,72,7
393,48,30
394,23,24
395,54,50
396,14,35
397,74,9
398,21,5
399,48,37
400,94,42
401,35,27
402,54,14
403,77,19
404,43,25
405,28,30
406,71,37
407,10,17
408,67,10
409,26,24
410,11,29
411,37,25
412,87,35
413,39,8
414,88,40
415,74,20
416,89,40
417,47,18
418,100,45
419,80,22
420,99,19
421,76,47
422,70,50
423,84,16
424,37,27
425,78,21
426,93,46
427,71,8
428,20,50
429,83,33
430,37,22
431,90,14
432,36,38
433,70,11
434,62,34
435,69,37
436,18,27
437,26,42
438,97,35
439,88,46
440,97,19
441,15,33
442,71,26
443,17,8
444,93,25
445,64,19
446,99,42
447,62,23
448,42,21
449,88,30
450,24,36
451,13,33
452,12,34
453,96,36
454,28,35
455,42,38
456,69,33
457,59,10
458,42,6
459,88,22
460,25,49
461,40,39
462,40,9
463,51,38
464,81,42
465,84,44
466,48,7
467,42,13
468,30,30
469,17,21
470,96,33
471,44,44
472,63,14
473,23,47
474,36,9
475,51,21
476,39,17
477,82,36
478,39,46
479,87,18
480,72,34
481,94,44
482,61,29
483,54,39
484,45,44
485,72,49
486,32,18
487,88,16
488,64,48
489,72,45
490,23,16
491,18,34
492,77,5
493,69,46
494,37,46
495,94,20
496,97,42
497,71,25
498,39,39
499,53,26
500,53,41
501,98,28
502,58,41
503,73,50
504,82,14
505,20,50
506,28,38
507,67,11
508,41,30
509,64,26
510,98,36
511,40,8
512,81,10
513,41,13
514,84,25
515,52,37
516,59,5
517,62,38
518,37,46
519,65,22
520,52,47
521,26,9
522,87,8
523,33,49
524,35,6
525,87,13
526,81,10
527,75,44
528,41,43
529,61,49
530,49,45
531,62,10
532,34,15
533,73,5
534,50,48
535,98,31
536,46,23
537,76,47
538,55,12
539,22,14
540,45,31
541,61,49
542,82,47
543,35,35
544,67,20
545,63,46
546,31,44
547,35,43
548,62,29
549,70,28
550,16,14
551,10,30
552,97,28
553,65,22
554,92,47
555,42,30
556,23,33
557,86,33
558,80,16
559,18,45
560,52,43
561,100,8
562,47,46
563,100,37
564,79,7
565,86,19
566,47,15
567,32,28
568,97,49
569,71,41
570,100,23
571,93,7
572,56,37
573,88,11
574,85,18
575,55,49
576,71,36
577,60,47
578,10,50
579,70,21
580,54,20
581,28,14
582,85,28
583,13,50
584,43,12
585,24,12
586,32,47
587,92,37
588,72,44
589,33,29
590,94,33
591,46,14
592,87,44
593,69,29
594,87,9
595,69,38
596,23,29
597,24,43
598,96,29
599,45,11
600,95,10
601,55,43
602,85,19
603,27,14
604,52,15
605,33,14
606,65,31
607,62,12
608,82,9
609,36,22
610,11,32
611,53,8
612,42,10
613,73,17
614,71,28
615,89,42
616,12,42
617,98,20
618,94,33
619,70,34
620,89,16
621,70,33
622,11,37
623,38,20
624,88,14
625,71,20
626,33,46
627,27,26
628,63,35
629,63,40
630,84,49
631,45,8
632,67,30
633,54,15
634,27,16
635,97,31
636,99,23
637,57,21
638,41,49
639,62,8
640,88,15
641,27,36
642,95,25
643,20,50
644,65,32
645,75,28
646,44,35
647,46,12
648,40,35
649,80,41
650,83,39
651,16,5
652,85,23
653,13,13
654,25,12
655,82,30
656,34,33
657,10,21
658,81,32
659,89,6
660,55,25
661,61,47
662,46,29
663,72,39
664,28,5
665,84,33
666,53,32
667,27,48
668,81,15
669,96,23
670,59,47
671,85,42
672,90,10
673,80,42
674,42,42
675,56,38
676,12,30
677,92,40
678,26,48
679,40,10
680,38,45
681,91,33
682,31,22
683,95,29
684,74,30
685,63,17
686,46,31
687,42,38
688,54,45
689,96,23
690,40,27
691,85,21
692,50,24
693,67,16
694,42,8
695,97,25
696,31,41
697,50,8
698,55,38
699,72,24
700,72,12
701,44,23
702,95,6
703,91,45
704,20,10
705,49,35
706,68,22
707,59,25
708,89,35
709,57,44
710,99,16
711,87,12
712,71,5
713,22,42
714,50,34
715,92,24
716,17,49
717,40,41
718,45,40
719,92,33
720,73,48
721,29,11
722,13,38
723,32,16
724,75,33
725,39,46
726,54,44
727,29,13
728,22,35
729,83,45
730,79,28
731,85,44
732,22,40
733,34,37
734,23,7
735,60,15
736,54,24
737,72,33
738,39,37
739,42,10
740,16,28
741,41,23
742,64,17
743,93,16
744,33,12
745,74,8
746,50,48
747,11,12
748,69,29
749,44,37
750,69,25
751,12,39
752,94,31
753,94,13
754,40,6
755,12,22
756,76,16
757,78,18
758,38,18
759,36,15
760,80,17
761,14,20
762,83,14
763,91,42
764,34,5
765,89,48
766,25,39
767,93,35
768,24,24
769,29,21
770,30,41
771,71,30
772,94,5
773,83,7
774,36,31
775,86,15
776,37,5
777,41,47
778,13,32
779,28,18
780,80,50
781,85,30
782,46,24
783,84,47
784,29,12
785,69,30
786,24,39
787,52,10
788,73,33
789,34,50
790,69,39
791,85,37
792,20,50
793,50,28
794,20,43
795,34,47
796,20,7
797,32,24
798,92,49
799,17,23
800,59,22
801,67,9
802,86,16
803,91,50
804,39,23
805,95,22
806,12,19
807,92,40
808,91,29
809,64,8
810,27,36
811,40,28
812,49,42
813,43,36
814,95,32
815,20,23
816,38,40
817,90,26
818,32,23
819,73,13
820,15,24
821,38,44
822,14,50
823,31,44
824,82,19
825,89,40
826,27,6
827,86,20
828,80,37
829,63,5
830,26,6
831,75,33
832,40,33
833,29,18
834,32,42
835,31,47
836,14,29
837,67,26
838,86,31
839,21,25
840,57,6
841,100,42
842,17,32
843,94,44
844,55,30
845,54,22
846,60,13
847,93,32
848,84,28
849,45,49
850,34,42
851,43,46
852,57,8
853,38,20
854,55,41
855,12,33
856,49,10
857,44,23
858,29,24
859,10,35
860,61,42
861,36,7
862,75,17
863,11,17
864,82,40
865,10,33
866,13,18
867,33,17
868,81,42
869,32,36
870,68,47
871,58,14
872,69,47
873,82,12
874,72,33
875,27,38
876,81,39
877,49,28
878,80,13
879,76,27
880,72,37
881,55,21
882,98,48
883,31,31
884,50,8
885,26,28
886,61,48
887,97,30
888,45,36
889,68,35
890,60,43
891,30,48
892,80,24
893,28,37
894,24,29
895,57,8
896,36,26
897,44,34
898,23,44
899,65,27
900,40,18
901,88,11
902,12,18
903,11,47
904,38,20
905,97,33
906,99,30
907,54,39
908,73,34
909,58,13
910,63,39
911,56,42
912,75,10
913,30,50
914,81,6
915,67,8
916,68,50
917,88,47
918,42,28
919,19,47
920,95,7
921,22,43
922,74,32
923,59,39
924,58,43
925,68,28
926,16,24
927,75,38
928,79,46
929,53,40
930,46,37
931,14,35
932,48,34
933,53,8
934,66,8
935,17,36
936,75,48
937,11,38
938,39,38
939,74,13
940,13,49
941,14,48
942,79,25
943,11,36
944,71,36
945,17,46
946,63,26
947,51,36
948,55,21
949,84,10
950,66,13
951,15,15
952,92,17
953,72,32
954,19,32
955,10,14
956,13,39
957,11,20
958,16,37
959,24,11
960,44,16
961,51,8
962,29,6
963,74,29
964,39,9
965,29,12
966,97,5
967,66,8
968,71,12
969,60,29
970,61,48
