Pallet,Weight,Profit
713,46,47
714,65,46
715,88,48
716,93,7
717,29,50
718,74,27
719,65,50
720,91,31
721,96,29
722,63,26
723,27,17
724,88,6
725,60,45
726,45,7
727,67,34
728,94,8
729,83,33
730,24,48
731,75,11
732,59,46
733,15,14
734,27,31
735,14,33
736,30,46
737,23,42
738,18,11
739,70,38
740,44,26
741,27,18
742,86,6
743,40,33
744,49,43
745,85,41
746,26,9
747,32,35
748,36,12
749,64,45
750,65,29
751,29,42
752,25,13
753,67,21
754,32,21
755,51,23
756,71,19
757,85,10
758,14,23
759,48,16
760,46,41
761,64,17
762,28,15
763,81,48
764,31,19
765,13,15
766,35,43
767,39,25
768,54,26
769,87,17
770,50,8
771,52,16
772,22,6
773,84,48
774,12,43
775,72,8
776,35,45
777,57,45
778,36,13
779,38,9
780,73,14
781,88,31
782,16,33
783,15,42
784,71,23
785,25,22
786,59,20
787,49,29
788,56,13
789,35,49
790,43,14
791,80,16
792,40,32
793,19,38
794,57,17
795,100,36
796,12,12
797,64,33
798,41,11
799,29,30
800,57,24
801,26,36
802,11,6
803,53,45
804,17,32
805,36,49
806,47,39
807,65,43
808,57,19
809,85,8
810,78,20
811,16,40
812,93,36
813,16,33
814,59,5
815,90,41
816,98,44
817,78,39
818,72,41
819,100,26
820,11,19
821,36,20
822,31,28
823,54,24
824,88,23
825,32,20
826,27,18
827,55,39
828,94,44
829,45,18
830,72,17
831,51,33
832,63,26
833,79,35
834,86,6
835,61,42
836,74,34
837,31,8
838,11,8
839,100,41
840,41,7
841,71,6
842,85,41
843,37,50
844,79,21
845,75,23
846,97,25
847,74,17
848,54,50
849,74,10
850,17,39
851,76,44
852,82,38
853,99,48
854,50,19
855,86,20
856,72,48
857,35,9
858,10,40
859,13,35
860,18,30
861,74,41
862,45,29
863,30,26
864,55,23
865,55,42
866,85,49
867,11,47
868,38,32
869,70,13
870,92,14
871,67,27
872,10,28
873,69,26
874,31,41
875,52,46
876,19,16
877,21,11
878,36,21
879,15,41
880,34,39
881,21,40
882,82,38
883,50,41
884,63,37
885,59,49
886,37,50
887,47,40
888,100,11
889,77,15
890,35,17
891,48,49
892,38,8
893,79,16
894,23,10
895,53,34
896,26,5
897,12,34
898,12,37
899,42,6
900,24,18
901,66,47
902,52,19
903,69,45
904,60,27
905,96,41
906,85,46
907,62,7
908,30,16
909,64,26
910,84,24
911,38,40
912,89,39
913,31,16
914,62,33
915,75,29
916,10,8
917,67,27
918,35,14
919,25,50
920,96,24
921,80,46
922,35,29
923,21,5
924,20,38
925,34,14
926,95,15
927,26,39
928,87,12
929,61,16
930,88,18
931,85,23
932,12,15
933,77,39
934,50,46
935,17,15
936,29,40
937,28,11
