Pallet,Weight,Profit
337,11,49
338,61,16
339,85,10
340,29,43
341,86,6
342,55,47
343,17,41
344,94,9
345,49,48
346,49,36
347,34,7
348,16,14
349,73,17
350,21,31
351,17,41
352,27,27
353,71,32
354,10,39
355,47,34
356,27,10
357,77,23
358,29,15
359,66,37
360,17,28
361,65,25
362,48,5
363,76,47
364,59,24
365,56,27
366,25,19
367,58,30
368,30,29
369,61,20
370,39,35
371,13,32
372,84,28
373,44,35
374,10,46
375,48,8
376,30,32
377,65,7
378,97,8
379,93,29
380,45,16
381,72,14
382,83,40
383,47,20
384,84,21
385,83,33
386,65,6
387,53,15
388,14,29
389,29,21
390,100,23
391,60,38
392,10,36
393,54,17
394,70,6
395,42,16
396,74,6
397,51,19
398,47,14
399,44,41
400,30,22
401,39,35
402,39,8
403,99,18
404,16,12
405,64,27
406,20,23
407,20,24
408,37,5
409,67,50
410,65,44
411,77,33
412,63,37
413,36,40
414,57,33
415,97,14
416,100,24
417,91,19
418,42,36
419,46,9
420,11,31
421,93,8
422,22,42
423,63,29
424,47,33
425,44,29
426,87,47
427,68,34
428,99,18
429,74,6
430,51,28
431,50,9
432,17,25
433,29,28
434,30,13
435,72,19
436,37,41
437,65,38
438,99,16
439,48,5
440,16,44
441,76,21
442,28,8
443,64,16
444,67,36
445,21,21
446,91,16
447,58,17
448,100,7
449,49,7
450,96,23
451,58,20
452,92,37
453,11,46
454,60,34
455,14,42
456,70,25
457,91,28
458,96,12
459,53,10
460,96,35
461,58,29
462,99,39
463,56,32
464,42,16
465,29,15
466,86,7
467,11,6
468,60,48
469,25,7
470,93,26
471,90,23
472,82,16
473,83,8
474,57,20
475,45,11
476,84,39
477,28,41
478,63,7
479,10,25
480,50,14
481,98,22
482,95,34
483,21,10
484,16,48
485,48,39
486,93,8
487,62,38
488,28,21
489,64,36
490,32,20
491,89,24
492,22,26
493,68,48
494,48,22
495,27,6
496,82,40
497,23,9
498,66,6
499,90,21
500,37,13
501,79,10
502,26,8
503,91,18
504,77,42
505,84,27
506,73,44
507,85,15
508,66,34
509,41,30
510,75,15
511,68,32
512,93,44
513,22,24
514,100,46
515,37,40
516,29,48
517,93,9
518,36,45
519,32,16
520,98,25
521,61,6
522,30,48
523,27,45
524,15,38
525,50,49
526,92,11
527,49,38
528,60,31
529,61,16
530,77,20
531,100,13
532,43,16
533,69,12
534,67,44
535,77,27
536,24,11
537,57,35
538,32,24
539,29,15
540,10,20
541,24,17
542,59,5
543,30,31
544,77,43
545,61,14
546,87,30
547,48,20
548,97,20
549,50,27
550,48,46
551,100,29
552,82,7
553,92,13
554,60,46
555,30,27
556,59,19
557,71,10
558,84,40
559,19,16
560,42,17
561,38,5
562,64,41
563,41,25
564,99,44
565,39,9
566,71,26
567,49,27
568,77,25
569,55,30
570,52,21
571,59,16
572,66,42
573,48,16
574,37,18
575,40,41
576,64,35
577,81,41
578,81,32
579,35,22
580,98,6
581,69,11
582,91,25
583,91,16
584,28,11
585,79,50
586,75,8
587,57,15
588,21,5
589,52,23
590,69,34
591,66,34
592,87,5
593,58,18
594,32,29
595,99,8
596,16,27
597,35,30
598,80,5
599,78,5
600,26,42
601,89,40
602,36,35
603,31,13
604,41,49
605,62,35
606,75,10
607,38,22
608,24,40
609,56,10
610,35,18
611,56,9
612,24,22
613,45,43
614,79,30
615,98,12
616,48,35
617,20,33
618,60,38
619,100,32
620,92,14
621,36,7
622,32,21
623,16,19
624,39,11
625,88,50
626,53,8
627,32,25
628,67,20
629,70,33
630,45,48
631,37,28
632,38,45
633,68,20
634,93,19
635,48,23
636,85,15
637,70,23
638,64,42
639,88,37
640,62,33
641,50,9
642,14,11
643,63,13
644,56,41
645,12,50
646,45,46
647,71,24
648,63,27
649,85,9
650,12,38
651,99,16
652,44,47
653,57,8
654,14,13
655,56,20
656,99,23
657,42,15
658,46,12
659,31,48
660,97,10
661,58,32
662,57,25
663,34,42
664,55,48
665,52,40
666,27,38
667,68,19
668,53,6
669,23,16
670,74,14
671,12,13
672,12,12
673,18,38
674,49,29
675,98,34
676,51,29
677,43,31
678,20,36
679,22,10
680,42,44
681,73,5
682,75,15
683,82,7
684,56,33
685,99,35
686,68,41
687,56,22
688,12,50
689,94,45
690,63,12
691,76,26
692,79,16
693,84,12
694,34,39
695,43,48
696,75,16
697,65,26
698,45,18
699,99,34
700,85,28
701,31,29
702,37,44
703,21,41
704,25,31
705,15,11
706,99,41
707,53,36
708,90,32
709,31,39
710,96,18
711,22,7
712,96,49
713,48,10
714,17,8
715,68,15
716,65,17
717,10,43
718,56,10
719,100,42
720,50,46
721,100,16
722,27,9
723,52,44
724,100,15
725,35,41
726,80,16
727,64,18
728,98,19
729,29,38
730,30,24
731,64,42
732,46,20
733,94,7
734,89,24
735,13,23
736,96,32
737,58,45
738,99,15
739,34,30
740,34,12
741,91,28
742,18,33
743,31,33
744,80,15
745,57,26
746,55,24
747,63,39
748,14,11
749,76,35
750,23,48
751,81,21
752,46,45
753,99,10
754,63,17
755,32,15
756,42,12
757,92,48
758,51,15
759,24,20
760,17,23
761,69,18
762,33,29
763,13,8
764,12,36
765,89,48
766,56,11
767,48,42
768,65,33
769,91,19
770,80,35
771,34,20
772,37,39
773,60,32
774,36,22
775,59,31
776,35,17
777,54,10
778,56,41
779,69,47
780,71,41
781,56,29
782,66,40
783,77,16
784,13,13
785,34,30
786,84,18
787,85,23
788,51,43
789,70,43
790,18,40
791,79,14
792,59,37
793,56,29
794,27,24
