Pallet,Weight,Profit
301,51,43
302,66,35
303,74,24
304,20,17
305,38,5
306,83,26
307,87,45
308,12,46
309,77,32
310,58,18
311,85,24
312,56,27
313,78,40
314,12,43
315,80,27
316,53,36
317,67,27
318,68,19
319,87,11
320,82,31
321,38,36
322,70,39
323,35,10
324,42,13
325,95,32
326,20,15
327,25,5
328,25,38
329,63,14
330,30,38
331,94,38
332,23,25
333,57,31
334,61,9
335,31,13
336,50,43
337,34,19
338,17,18
339,77,13
340,19,16
341,29,15
342,13,5
343,72,10
344,87,8
345,12,35
346,61,37
347,98,41
348,40,17
349,57,48
350,99,36
351,64,39
352,88,44
353,64,28
354,51,7
355,10,31
356,25,45
357,94,37
358,58,43
359,33,33
360,83,13
361,71,25
362,11,30
363,99,32
364,60,11
365,53,14
366,24,44
367,71,42
368,91,47
369,11,46
370,99,17
371,100,26
372,25,33
373,56,39
374,20,36
375,23,5
376,50,30
377,17,12
378,55,48
379,90,17
380,21,7
381,35,20
382,22,49
383,16,24
384,33,44
385,34,50
386,91,7
387,34,21
388,22,32
389,88,25
390,91,37
391,66,33
392,56,24
393,68,31
394,38,7
395,29,23
396,91,31
397,70,16
398,62,44
399,70,30
400,90,26
401,83,16
402,67,23
403,55,17
404,37,17
405,34,27
406,25,5
407,80,33
408,55,24
409,38,19
410,69,21
411,96,44
412,66,21
413,12,20
414,90,10
415,58,26
416,80,28
417,72,14
418,82,46
419,66,13
420,39,14
421,18,42
422,27,13
423,43,44
424,51,48
425,79,26
426,41,40
427,34,5
428,72,24
429,48,12
430,23,16
431,69,23
432,90,48
433,14,27
434,63,40
435,87,28
436,57,39
437,70,5
438,26,18
439,40,23
440,16,16
441,44,45
442,16,8
443,44,40
444,86,30
445,33,19
446,36,5
447,89,50
448,23,41
449,41,5
450,25,5
451,68,37
452,31,11
453,10,28
454,83,19
455,38,47
456,29,8
457,83,10
458,78,15
459,39,20
460,99,29
461,71,41
462,49,45
463,60,6
464,98,11
465,25,37
466,92,45
467,34,30
468,61,40
469,52,37
470,30,12
471,15,37
472,34,7
473,24,16
474,43,33
475,44,37
476,13,10
477,22,8
478,41,13
479,93,47
480,57,9
481,84,22
482,24,24
483,97,29
484,42,22
485,43,18
486,92,40
487,64,10
488,68,21
489,33,13
490,95,41
491,57,39
492,76,27
493,45,44
494,54,18
495,78,37
496,42,36
497,83,31
498,35,36
499,52,50
500,49,40
501,73,26
502,22,46
503,57,19
504,33,25
505,72,15
506,50,46
507,73,24
508,69,32
509,75,42
510,10,32
511,65,17
512,57,41
513,90,11
514,13,47
515,55,47
516,57,12
517,94,45
518,68,49
519,35,12
520,39,16
521,59,23
522,10,27
523,19,31
524,55,41
525,54,26
526,51,50
527,63,47
528,71,8
529,60,14
530,25,19
531,58,27
532,14,25
533,45,20
534,40,6
535,100,19
536,76,14
537,52,49
538,12,17
539,86,29
540,79,50
541,23,28
542,57,5
543,73,34
544,56,27
545,69,36
546,56,10
547,52,11
548,69,12
549,99,7
550,11,28
551,22,5
552,12,24
553,59,11
554,42,18
555,95,17
556,44,15
557,66,36
558,83,42
559,54,50
560,75,21
561,45,32
562,51,23
563,41,31
564,26,35
565,57,16
566,47,31
567,94,29
568,33,48
569,21,31
570,11,46
571,85,6
572,27,12
573,65,14
574,56,47
575,97,18
576,57,33
577,18,7
578,43,23
579,37,12
580,71,21
581,60,28
582,16,14
583,22,34
584,84,27
585,77,11
586,96,15
587,44,19
588,24,15
589,10,16
590,14,38
591,44,30
592,88,14
593,78,43
594,44,31
595,53,45
596,71,50
597,74,28
598,71,30
599,86,30
600,81,14
601,91,37
602,10,43
603,98,16
604,28,27
605,99,46
606,49,30
607,66,29
608,62,34
609,92,47
610,90,35
611,94,39
612,77,29
613,37,9
614,68,48
615,71,48
616,52,13
617,48,20
618,94,19
619,38,20
620,32,18
621,36,39
622,77,20
623,98,15
624,14,41
625,76,37
626,69,27
627,55,5
628,51,39
629,19,26
630,94,7
631,47,21
632,66,11
633,29,29
634,50,38
635,49,16
636,72,20
637,67,39
638,62,32
639,83,15
640,26,37
641,78,49
642,60,18
643,96,10
644,30,32
645,92,33
646,30,23
647,29,6
648,68,8
649,99,44
650,26,34
651,90,36
652,14,21
653,71,13
654,100,44
655,25,9
656,27,24
657,33,8
658,74,20
659,89,38
660,91,10
661,34,14
662,16,12
663,79,20
664,22,6
665,64,46
666,92,7
667,25,32
668,41,50
669,11,36
670,58,29
671,22,46
672,15,27
673,81,39
674,11,18
675,70,33
676,48,20
677,72,21
678,40,9
679,79,47
680,86,17
681,62,34
682,93,27
683,42,45
684,26,42
685,82,37
686,93,32
687,43,30
688,93,18
689,35,27
690,98,34
691,18,10
692,37,34
693,30,42
694,32,8
695,17,47
696,76,5
697,68,20
698,30,27
699,35,6
700,63,50
701,85,26
702,49,50
703,38,25
704,77,30
705,37,42
706,25,7
707,74,5
708,16,33
709,28,35
710,92,47
711,81,29
712,48,25
713,16,16
714,77,11
715,26,5
716,95,21
717,72,49
718,18,16
719,70,49
720,14,12
721,37,30
722,64,5
723,95,36
724,78,40
725,67,34
726,47,28
727,61,36
728,25,29
729,12,45
730,83,9
731,94,39
732,98,34
733,100,39
734,41,7
735,84,15
736,41,47
737,74,46
738,41,39
739,62,26
