Pallet,Weight,Profit
526,87,13
527,83,10
528,68,44
529,68,45
530,91,5
531,94,14
532,85,25
533,66,21
534,30,38
535,75,8
536,27,15
537,97,38
538,93,5
539,40,22
540,89,11
541,99,15
542,36,42
543,45,18
544,43,30
545,56,28
546,87,18
547,61,35
548,57,22
549,83,27
550,79,18
551,60,32
552,77,33
553,43,49
554,32,42
555,64,50
556,16,26
557,22,39
558,73,22
559,79,21
560,14,49
561,75,11
562,63,48
563,28,10
564,38,42
565,11,31
566,85,27
567,45,40
568,96,21
569,29,18
570,76,21
571,77,31
572,19,9
573,64,41
574,25,38
575,52,36
576,100,49
577,87,20
578,84,12
579,13,6
580,47,19
581,60,6
582,56,33
583,70,30
584,44,15
585,92,40
586,13,19
587,69,48
588,56,11
589,59,31
590,76,46
591,44,28
592,17,24
593,50,25
594,12,45
595,54,39
596,96,16
597,59,19
598,39,25
599,68,19
600,10,46
601,12,15
602,46,41
603,15,7
604,98,41
605,32,44
606,53,40
607,10,37
608,83,29
609,24,33
610,22,20
611,53,41
612,14,25
613,44,16
614,54,25
615,95,14
616,68,45
617,24,27
618,90,27
619,75,49
620,78,18
621,16,7
622,13,26
623,98,33
624,46,43
625,95,36
626,62,46
627,85,31
628,56,40
629,83,11
630,83,44
631,70,20
632,96,28
633,27,37
634,70,10
635,45,17
636,25,17
637,25,45
638,28,27
639,45,34
640,27,8
641,61,39
642,18,26
643,92,28
644,93,12
645,86,48
646,69,20
647,62,17
648,10,35
649,83,11
650,46,8
651,99,18
652,71,17
653,94,33
654,93,45
655,83,15
656,70,10
657,72,40
658,52,23
659,48,34
660,39,49
661,40,34
662,89,19
663,72,6
664,98,23
665,83,30
666,51,15
667,34,42
668,29,9
669,52,25
670,51,44
671,31,27
672,45,22
673,43,32
674,76,48
675,87,50
676,18,27
677,100,23
678,60,30
679,45,39
680,38,23
681,66,8
682,59,42
683,31,35
684,24,15
685,82,47
686,65,12
687,84,43
688,46,41
689,47,17
690,43,37
691,29,28
692,96,22
693,55,9
694,63,19
695,97,27
696,48,8
697,47,15
698,69,40
699,55,47
700,15,7
701,89,5
702,32,5
703,97,35
704,96,50
705,89,5
706,21,28
707,70,37
708,65,33
709,67,37
710,30,47
711,83,40
712,18,22
713,20,24
714,68,22
715,41,48
716,85,33
717,11,35
718,78,18
719,35,21
720,24,7
721,13,46
722,67,49
723,91,49
724,31,18
725,12,11
726,67,19
727,72,27
728,77,50
729,83,23
730,58,33
731,43,27
732,79,6
733,12,9
734,11,18
735,58,47
736,25,25
737,72,39
738,10,28
739,87,9
740,76,11
741,30,20
742,82,32
743,12,8
744,32,34
745,25,48
746,80,39
747,99,37
748,11,30
749,49,7
750,62,20
751,96,6
752,94,34
753,24,36
754,29,12
755,32,10
756,37,21
757,74,37
758,45,16
759,65,11
760,67,21
761,16,11
762,29,19
763,56,45
764,39,47
765,45,34
766,67,33
767,61,32
768,25,24
769,17,26
770,33,26
771,16,47
772,57,22
773,88,25
774,78,10
775,48,22
776,22,40
777,18,36
778,44,47
779,64,49
780,61,20
781,37,19
782,39,36
783,13,20
784,66,15
785,90,9
786,47,33
787,93,40
788,72,18
789,78,47
790,35,44
791,80,5
792,22,47
793,74,49
794,59,7
795,78,27
796,64,39
797,63,24
798,98,5
799,32,45
800,36,22
801,78,9
802,100,7
803,83,47
804,20,31
805,71,13
806,53,22
807,99,43
808,10,45
809,29,29
810,64,48
811,41,37
812,80,23
813,55,19
814,25,11
815,19,35
816,55,23
817,65,10
818,22,47
819,99,32
820,27,14
821,34,45
822,31,21
823,51,25
824,24,33
825,18,43
826,79,24
827,99,43
