Pallet,Weight,Profit
749,59,6
750,70,22
751,43,8
752,93,7
753,83,8
754,92,12
755,53,22
756,33,34
757,73,16
758,74,32
759,35,38
760,88,38
761,23,13
762,89,45
763,52,8
764,31,12
765,84,49
766,73,49
767,91,44
768,94,19
769,45,6
770,22,19
771,96,46
772,77,7
773,63,16
774,48,21
775,42,31
776,100,12
777,75,50
778,98,31
779,100,18
780,44,20
781,73,34
782,82,13
783,12,14
784,12,5
785,17,37
786,40,47
787,54,29
788,62,30
789,21,5
790,81,14
791,33,49
792,85,28
793,93,48
794,86,39
795,24,35
796,14,22
797,93,18
798,69,47
799,72,26
800,14,35
801,60,31
802,67,30
803,57,5
804,65,22
805,63,10
806,86,22
807,45,46
808,84,36
809,28,13
810,23,47
811,94,15
812,75,11
813,19,47
814,40,49
815,69,50
816,90,26
817,63,26
818,35,13
819,80,45
820,15,16
821,40,31
822,20,13
823,83,35
824,14,38
825,45,8
826,37,42
827,80,31
828,96,6
829,94,39
830,85,8
831,17,40
832,30,29
833,40,22
834,49,27
835,89,50
836,87,14
837,91,31
838,85,49
839,14,13
840,15,19
841,48,25
842,34,41
843,37,40
844,84,22
845,69,48
846,11,31
847,84,43
848,35,21
849,42,10
850,38,35
851,69,31
852,100,44
853,24,42
854,26,46
855,57,41
856,34,10
857,94,20
858,58,19
859,95,19
860,69,21
861,18,35
862,28,17
863,97,40
864,66,45
865,98,36
866,16,26
867,99,17
868,20,6
869,47,30
870,89,29
871,88,9
872,93,8
873,94,28
874,66,43
875,31,28
876,47,24
877,80,37
878,38,39
879,65,43
880,21,26
881,50,30
882,65,30
883,37,50
884,35,24
885,55,49
886,26,28
887,51,19
888,48,34
889,18,35
890,97,27
891,15,26
892,94,21
893,55,31
894,10,8
895,59,22
896,77,32
897,61,36
898,88,10
899,13,38
900,54,18
901,75,25
902,35,7
903,92,20
904,20,44
905,26,43
906,27,27
907,39,32
908,98,20
909,52,46
910,88,47
911,41,50
912,80,10
913,94,23
914,91,31
915,69,33
916,11,23
917,15,25
918,46,49
919,58,48
920,83,18
921,61,24
922,39,7
923,46,45
924,97,42
925,10,22
926,97,38
927,19,40
928,97,10
929,57,13
930,14,24
931,59,42
932,68,21
933,85,43
934,54,20
