Pallet,Weight,Profit
311,76,17
312,15,48
313,83,24
314,10,30
315,65,42
316,67,30
317,43,36
318,49,6
319,11,12
320,16,27
321,65,11
322,77,17
323,97,28
324,37,44
325,93,49
326,12,32
327,49,49
328,90,7
329,17,14
330,94,42
331,39,47
332,62,20
333,98,15
334,99,46
335,86,47
336,69,13
337,63,29
338,55,38
339,12,28
340,33,11
341,74,48
342,78,27
343,80,11
344,21,16
345,55,30
346,65,13
347,74,30
348,56,50
349,48,30
350,93,28
351,82,46
352,17,30
353,37,30
354,64,42
355,71,19
356,94,15
357,87,41
358,66,35
359,43,28
360,34,6
361,41,14
362,31,33
363,74,20
364,81,22
365,22,22
366,70,39
367,21,44
368,98,8
369,40,20
370,59,39
371,28,21
372,48,27
373,78,44
374,77,18
375,65,41
376,43,17
377,94,24
378,31,31
379,98,28
380,94,5
381,97,44
382,23,33
383,49,28
384,67,24
385,99,24
386,24,8
387,41,20
388,35,48
389,50,5
390,17,33
391,36,13
392,71,7
393,68,35
394,62,5
395,37,28
396,59,16
397,28,24
398,33,33
399,44,8
400,82,26
401,69,40
402,39,30
403,73,25
404,41,8
405,100,47
406,65,46
407,55,18
408,12,33
409,87,28
410,22,42
411,32,23
412,12,32
413,56,27
414,45,34
415,91,11
416,28,48
417,37,31
418,52,34
419,85,27
420,32,24
421,48,38
422,67,45
423,58,36
424,38,43
425,67,45
426,65,32
427,31,26
428,64,48
429,48,14
430,33,44
431,60,39
432,60,17
433,16,11
434,73,15
435,98,8
436,39,16
437,69,22
438,59,10
439,75,17
440,91,22
441,21,31
442,69,11
443,65,20
444,74,13
445,15,9
446,72,32
447,25,26
448,57,6
449,28,50
450,64,46
451,42,5
452,55,28
453,19,9
454,75,26
455,17,32
456,21,27
457,17,28
458,50,15
459,97,46
460,52,37
461,100,45
462,52,25
463,39,30
464,51,30
465,91,34
466,31,27
467,62,20
468,99,43
469,34,22
470,51,22
471,62,30
472,23,44
473,100,10
474,56,9
475,48,25
476,22,45
477,77,29
478,26,36
479,36,46
480,12,42
481,98,45
482,42,37
483,76,20
484,74,48
485,15,27
486,59,18
487,77,8
488,56,38
489,48,39
490,72,33
491,34,36
492,72,12
493,98,25
494,10,13
495,52,46
496,42,46
497,58,32
498,87,14
499,84,33
500,45,11
501,87,13
502,74,13
503,75,28
504,73,16
505,61,22
506,65,5
507,28,13
508,47,18
509,26,13
510,49,31
511,59,39
512,92,19
513,86,16
514,58,9
515,50,38
516,68,50
517,94,7
518,96,16
519,35,24
520,89,33
521,65,43
522,96,21
523,87,41
524,57,8
525,67,13
526,87,8
527,49,25
528,97,49
529,20,24
530,46,22
531,52,14
532,77,25
533,22,38
534,34,23
535,74,36
536,31,14
537,35,37
538,93,15
539,69,30
540,43,24
541,71,15
542,88,6
543,98,11
544,75,31
545,57,15
546,98,49
547,43,47
548,59,44
549,17,32
550,100,49
551,31,30
552,19,43
553,99,28
554,85,35
555,76,45
556,38,43
557,42,30
558,29,22
559,75,11
560,97,40
561,54,12
562,85,43
563,34,7
564,94,26
565,58,9
566,14,9
567,13,36
568,78,47
569,65,12
570,100,28
571,23,45
572,33,27
573,19,50
574,81,47
575,99,6
576,68,11
577,19,45
578,17,44
579,72,7
580,36,33
581,77,17
582,53,24
583,33,48
584,10,48
585,73,36
586,54,6
587,16,20
588,29,11
589,85,40
590,76,24
591,52,24
592,51,30
593,20,45
594,49,6
595,21,32
596,70,36
597,32,11
598,34,30
599,76,15
600,36,42
601,18,18
602,78,41
603,27,30
604,27,43
605,93,43
606,42,34
607,19,18
608,87,32
609,53,40
610,95,21
611,95,24
612,29,33
613,83,33
614,82,49
615,83,43
616,29,48
617,17,47
618,62,22
619,94,30
620,25,40
621,36,9
622,90,49
623,81,13
624,41,43
625,24,26
626,23,24
627,61,48
628,16,33
629,88,50
630,32,42
631,97,28
632,14,8
633,23,47
634,64,41
635,83,43
636,77,42
637,19,36
638,47,37
639,17,32
640,22,5
641,40,6
642,78,17
643,42,31
644,15,9
645,76,35
646,87,31
647,21,29
648,88,35
649,17,26
650,56,15
651,19,26
652,28,24
653,26,42
654,69,28
655,13,47
656,65,12
657,91,19
658,52,48
659,98,47
660,20,43
661,79,35
662,74,47
663,83,33
664,11,29
665,94,50
666,89,27
667,67,36
668,27,27
669,66,32
670,63,22
671,86,26
672,88,41
673,56,44
674,69,23
675,40,25
676,81,33
677,87,38
678,11,17
679,15,41
680,95,28
681,24,16
682,59,39
683,11,21
684,13,23
685,42,36
686,92,17
687,21,43
688,63,6
689,46,20
690,66,42
691,46,30
692,45,7
693,100,26
694,61,14
695,31,34
696,75,32
697,53,18
698,62,18
699,50,46
700,17,10
701,20,41
702,62,33
703,63,12
704,84,14
705,95,48
706,60,42
707,77,30
708,48,8
709,30,23
710,47,23
711,23,44
712,94,7
713,29,48
714,57,40
715,17,46
716,64,45
717,38,17
718,96,27
719,55,15
720,19,21
721,49,13
722,33,35
723,13,22
724,76,40
725,19,40
726,84,34
727,16,22
728,78,36
729,75,21
730,26,29
731,24,26
732,95,7
733,81,30
734,18,17
735,93,42
736,21,44
737,17,30
738,34,12
739,41,14
740,48,50
741,100,46
742,72,32
743,91,13
744,11,18
745,17,39
746,81,24
747,14,48
748,62,13
749,51,46
750,97,11
751,56,8
752,98,48
753,64,31
754,62,45
755,14,25
756,26,26
757,80,34
758,66,8
759,89,25
760,58,26
761,95,7
762,66,19
763,44,14
764,83,46
765,77,49
766,79,29
767,46,6
768,36,23
769,20,16
770,29,32
771,84,28
772,65,10
773,74,21
774,15,13
775,47,7
776,19,7
777,63,13
778,12,40
779,49,25
780,95,38
781,36,37
