Pallet,Weight,Profit
237,57,6
238,88,39
239,97,15
240,91,28
241,98,44
242,42,23
243,82,50
244,52,49
245,42,15
246,60,36
247,71,49
248,52,41
249,36,29
250,64,44
251,24,9
252,71,12
253,41,32
254,13,25
255,73,49
256,49,23
257,70,34
258,27,48
259,59,44
260,96,38
261,52,9
262,50,20
263,90,31
264,49,50
265,69,20
266,91,11
267,49,37
268,44,29
269,96,24
270,76,45
271,59,46
272,10,42
273,92,9
274,36,34
275,37,32
276,35,17
277,82,48
278,79,38
279,56,12
280,24,28
281,35,24
282,31,31
283,43,36
284,84,8
285,25,18
286,50,11
287,67,12
288,39,37
289,39,49
290,52,17
291,81,32
292,30,8
293,10,25
294,76,47
295,26,30
296,47,24
297,58,47
298,41,13
299,100,41
300,41,26
301,78,39
302,11,42
303,72,34
304,28,6
305,32,26
306,77,7
307,78,40
308,83,44
309,58,24
310,72,26
311,59,36
312,19,9
313,21,21
314,56,29
315,56,46
316,30,43
317,100,18
318,27,22
319,92,6
320,28,8
321,36,28
322,45,41
323,76,21
324,14,8
325,10,42
326,18,29
327,63,20
328,22,9
329,98,20
330,22,35
331,33,49
332,82,10
333,84,26
334,21,48
335,15,32
336,60,10
337,78,41
338,46,50
339,75,30
340,89,15
341,33,14
342,18,26
343,25,46
344,63,29
345,34,48
346,40,5
347,85,28
348,82,20
349,37,27
350,32,35
351,59,39
352,34,9
353,44,10
354,63,47
355,41,26
356,89,48
357,61,11
358,60,44
359,78,24
360,57,42
361,99,35
362,34,18
363,26,45
364,58,48
365,30,18
366,94,5
367,15,30
368,75,40
369,25,14
370,93,47
371,46,17
372,41,11
373,45,27
374,81,46
375,38,27
376,44,16
377,40,29
378,51,42
379,18,45
380,31,40
381,41,40
382,37,7
383,79,8
384,96,42
385,53,37
386,41,48
387,53,32
388,78,34
389,100,10
390,28,26
391,43,19
392,57,16
393,44,36
394,18,12
395,70,45
396,16,12
397,64,48
398,48,19
399,64,21
400,78,28
401,75,8
402,94,42
403,68,18
404,20,46
405,89,10
406,80,42
407,11,38
408,54,24
409,82,32
410,12,47
411,54,35
412,42,45
413,34,40
414,41,41
415,94,38
416,68,26
417,43,13
418,59,50
419,99,30
420,73,33
421,94,41
422,24,22
423,73,5
424,85,35
425,13,48
426,100,6
427,97,9
428,60,50
429,12,6
430,39,16
431,76,30
432,68,40
433,51,50
434,19,24
435,16,43
436,60,9
437,11,5
438,40,7
439,89,21
440,92,50
441,13,50
442,100,14
443,76,37
444,74,36
445,79,6
446,61,16
447,59,23
448,51,26
449,61,31
450,23,28
451,12,34
452,43,14
453,85,15
454,10,47
455,57,5
456,71,35
457,36,5
458,64,16
459,29,35
460,96,17
461,64,5
462,23,12
463,29,36
464,52,20
465,73,14
466,69,30
467,88,40
468,53,47
469,47,36
470,52,39
471,58,15
472,97,16
473,10,7
474,96,9
475,43,35
476,37,5
477,16,49
478,46,27
479,93,49
480,68,7
481,32,39
482,94,29
483,49,11
484,29,36
485,18,44
486,82,18
487,32,10
488,29,29
489,87,15
490,48,24
491,35,49
492,74,30
493,24,26
494,58,44
495,17,22
496,94,6
497,83,19
498,40,6
499,16,48
500,14,21
501,43,30
502,40,8
503,40,47
504,49,33
505,77,27
506,20,22
507,45,43
508,63,21
509,99,40
510,76,24
511,17,50
512,23,33
513,34,26
514,51,24
515,75,41
516,40,12
517,77,20
518,33,17
519,96,11
520,42,31
521,31,40
522,39,20
523,82,25
524,79,50
525,67,48
526,37,31
527,29,33
528,71,10
529,45,44
530,13,33
531,45,9
532,62,14
533,97,25
534,46,11
535,68,45
536,45,40
537,100,14
538,17,7
539,34,10
540,64,24
541,50,27
542,98,38
543,68,15
544,39,27
545,93,33
546,97,21
547,67,16
548,19,5
549,62,6
550,17,30
551,82,38
552,99,9
553,77,32
554,17,30
555,29,44
556,44,45
557,68,48
558,72,15
559,27,45
560,76,9
561,84,19
562,96,17
563,35,29
564,84,27
565,17,12
566,83,23
567,31,15
568,62,7
569,47,14
570,73,47
571,22,14
572,61,11
573,95,14
574,32,38
575,44,15
576,24,12
577,100,35
578,79,50
579,89,29
580,10,44
581,56,39
582,60,47
583,99,41
584,48,34
585,17,25
586,12,26
587,75,12
588,92,29
589,38,22
590,75,20
591,22,40
592,71,21
593,59,20
594,21,33
595,71,28
596,31,24
597,24,31
598,85,34
599,59,22
600,57,21
601,55,29
602,79,18
603,21,25
604,18,32
605,19,34
606,87,38
607,57,12
608,86,15
609,36,40
610,41,11
611,80,13
612,19,16
613,72,34
614,10,50
615,92,46
616,28,49
617,28,44
618,81,8
619,92,18
620,54,24
621,23,35
622,20,37
623,26,48
624,82,13
625,52,13
626,69,37
627,66,13
628,66,28
629,15,26
630,18,12
631,84,19
632,44,26
633,28,13
634,40,32
635,59,40
636,98,27
637,47,29
638,39,36
639,21,45
640,16,45
641,36,21
642,48,14
643,86,25
644,89,16
645,96,11
646,57,27
647,82,8
648,63,47
649,52,44
650,62,20
651,20,16
652,99,28
653,67,9
654,88,22
655,63,9
656,48,21
657,55,25
658,40,18
659,96,30
660,60,35
661,96,20
662,67,18
663,23,49
664,77,34
665,33,50
666,41,37
667,14,42
668,28,21
669,34,44
670,20,23
671,63,42
672,17,23
673,28,32
674,75,19
675,55,29
676,52,27
677,84,31
678,19,41
679,70,26
680,13,21
681,48,20
682,61,16
683,46,37
684,91,26
685,50,21
686,72,33
687,10,35
688,55,22
689,41,38
690,19,41
691,49,18
692,28,18
693,77,16
694,20,10
695,30,36
696,93,14
697,98,28
698,79,7
699,92,41
700,41,13
701,69,25
702,73,34
703,86,35
704,40,18
705,99,44
706,91,13
707,61,32
708,86,5
709,15,35
710,30,48
711,17,36
712,28,28
713,22,7
714,49,16
715,82,9
716,92,14
717,47,17
718,33,41
719,36,16
720,33,38
721,38,18
722,81,37
723,21,12
724,39,32
725,45,17
726,91,36
727,35,30
728,39,22
729,65,27
730,56,44
731,87,43
732,53,29
733,85,20
734,90,41
735,87,12
736,21,39
737,25,18
738,70,45
739,97,22
740,100,12
741,48,27
742,71,10
743,59,14
744,31,11
745,57,26
746,75,26
747,20,44
748,55,49
749,16,27
750,69,19
751,82,33
752,36,49
753,29,5
754,37,34
755,66,47
756,51,28
757,57,30
758,16,43
759,29,38
760,29,37
761,42,20
762,93,30
763,45,39
764,14,11
765,25,9
766,29,20
767,37,48
768,49,27
769,76,11
770,33,6
771,23,21
772,31,22
773,86,15
774,98,8
775,23,36
776,96,45
777,87,36
778,93,47
779,30,17
780,70,34
781,79,49
782,79,9
783,18,42
784,36,11
785,12,8
786,72,39
787,55,18
788,44,36
789,13,12
790,71,44
791,78,18
792,30,6
793,62,5
794,35,38
795,69,30
796,50,9
797,30,15
798,53,12
799,14,38
800,15,41
801,18,30
802,75,48
803,50,37
804,76,6
805,43,28
806,90,25
807,81,34
808,86,30
809,20,16
810,78,19
811,79,40
812,93,37
813,62,8
814,43,9
815,21,33
816,64,10
817,45,27
818,89,10
819,49,9
820,15,43
821,50,13
822,20,9
823,98,28
824,28,49
825,99,5
826,98,16
827,15,11
828,32,6
829,51,18
830,60,42
831,13,33
832,90,13
833,53,6
834,17,39
835,16,43
836,51,44
837,95,50
838,19,38
839,31,25
840,45,14
841,52,26
842,66,18
843,17,30
844,31,14
845,51,45
846,56,37
847,95,5
848,53,38
849,63,33
850,37,9
851,28,28
852,30,49
853,31,43
854,82,28
855,81,15
856,57,31
857,19,31
858,46,19
859,67,43
860,27,27
861,28,45
862,94,47
863,97,43
864,75,25
865,66,12
866,35,47
867,87,6
868,73,26
869,31,42
870,36,39
871,100,16
872,41,23
873,89,30
874,70,25
875,55,30
876,26,25
877,97,12
878,33,32
879,12,28
880,72,9
881,58,50
882,18,9
883,26,22
884,77,5
885,56,29
886,64,15
887,47,12
888,52,24
889,44,39
890,58,10
891,51,28
892,67,12
893,43,29
894,29,8
895,92,12
896,17,30
897,91,37
898,100,27
899,18,50
900,89,17
901,84,14
902,87,15
903,39,41
904,41,49
905,67,28
906,82,16
907,56,9
908,16,48
909,80,7
910,38,34
911,68,40
912,74,18
913,36,23
914,69,9
915,60,32
916,84,43
917,43,45
918,41,7
919,37,41
920,34,38
921,78,22
922,69,37
923,29,49
924,30,50
925,84,38
926,10,39
927,71,16
928,51,46
929,85,48
930,78,27
931,32,9
932,94,45
933,10,10
934,23,41
935,27,34
936,75,16
937,24,8
