Pallet,Weight,Profit
735,15,49
736,84,21
737,81,21
738,34,10
739,51,25
740,91,23
741,60,7
742,63,20
743,41,8
744,77,11
745,17,35
746,42,5
747,40,37
748,63,49
749,21,41
750,55,6
751,52,33
752,88,12
753,50,41
754,39,17
755,60,12
756,67,6
757,80,5
758,54,6
759,74,23
760,89,42
761,77,39
762,98,9
763,40,22
764,100,39
765,52,20
766,22,37
767,42,35
768,10,29
769,58,6
770,41,43
771,67,5
772,76,41
773,66,45
774,61,18
775,91,47
776,81,48
777,72,33
778,100,23
779,57,13
780,72,31
781,47,17
782,92,32
783,18,17
784,98,20
785,21,15
786,56,20
787,26,26
788,80,6
