Pallet,Weight,Profit
446,67,40
447,52,37
448,66,7
449,96,17
450,62,9
451,44,46
452,33,24
453,16,33
454,75,18
455,76,41
456,19,28
457,45,50
458,33,41
459,18,17
460,68,49
461,69,27
462,69,12
463,43,20
464,54,41
465,13,37
466,77,31
467,31,34
468,41,45
469,83,6
470,58,19
471,76,37
472,44,40
473,56,29
474,71,47
475,32,34
476,46,8
477,42,38
478,99,21
479,15,42
480,21,44
481,46,9
482,61,34
483,76,20
484,90,12
485,51,45
486,87,36
487,98,31
488,48,29
489,26,15
490,45,33
491,77,29
492,17,30
493,75,13
494,59,50
495,54,47
496,86,24
497,46,30
498,59,17
499,70,20
500,74,5
501,86,5
502,57,40
503,33,19
504,84,11
505,18,30
506,12,39
507,99,15
508,40,15
509,42,16
510,99,7
511,14,33
512,97,50
513,82,24
514,69,36
515,12,30
516,69,11
517,11,45
518,34,34
519,60,40
520,49,16
521,29,26
522,46,36
523,84,35
524,18,17
525,18,27
526,18,45
527,61,21
528,24,31
529,72,15
530,34,31
531,17,40
532,91,14
533,20,18
534,45,16
535,61,16
536,17,13
537,23,5
538,38,9
539,86,40
540,62,42
541,93,30
542,33,8
543,83,44
544,31,26
545,49,31
546,22,31
547,97,31
548,70,9
549,94,49
550,90,26
551,93,18
552,85,9
553,25,6
554,88,49
555,24,48
556,60,14
557,76,44
558,26,36
559,42,14
560,86,31
561,36,13
562,86,22
563,48,38
564,18,39
565,49,24
566,55,24
567,81,6
568,73,16
569,40,22
570,16,41
571,13,7
572,96,10
573,32,9
574,76,39
575,64,19
576,69,6
577,100,19
578,33,20
579,30,37
580,47,13
581,33,40
582,13,33
583,51,16
584,80,28
585,29,17
586,60,9
587,49,33
588,12,26
589,79,15
590,67,6
591,60,16
592,73,49
593,18,48
594,55,37
595,16,21
