Pallet,Weight,Profit
192,28,36
193,52,32
194,33,47
195,93,30
196,65,31
197,43,34
198,66,50
199,59,13
200,34,24
201,88,28
202,22,41
203,67,36
204,86,16
205,86,12
206,41,33
207,17,47
208,76,33
209,42,13
210,33,16
211,69,21
212,55,12
213,85,16
214,82,33
215,56,22
216,54,5
217,56,49
218,25,41
219,23,46
220,58,37
221,98,50
222,91,33
223,23,27
224,60,39
225,96,48
226,38,18
227,82,20
228,82,38
229,39,12
230,26,12
231,99,23
232,32,10
233,82,42
234,52,27
235,58,45
236,93,17
237,76,6
238,43,29
239,27,15
240,55,42
241,28,44
242,92,21
243,87,16
244,35,8
245,72,28
246,34,8
247,66,39
248,95,10
249,94,40
250,60,21
251,73,26
252,49,49
253,99,19
254,43,10
255,40,19
256,41,29
257,40,36
258,16,47
259,57,14
260,67,42
261,67,41
262,99,44
263,45,20
264,11,37
265,86,21
266,29,25
267,17,33
268,28,41
269,58,48
270,24,31
271,62,5
272,97,26
273,67,24
274,55,44
275,95,26
276,97,34
277,20,5
278,15,12
279,61,42
280,36,16
281,39,40
282,66,40
283,90,45
284,70,49
285,12,14
286,24,5
287,61,19
288,83,41
289,47,26
290,34,42
291,13,46
292,35,25
293,89,11
294,92,18
295,66,44
296,75,11
297,41,14
298,17,25
299,16,18
300,79,40
301,43,9
302,19,14
303,39,24
304,38,47
305,29,5
306,70,20
307,27,42
308,36,41
309,22,29
310,37,39
311,17,29
312,83,45
313,22,38
314,80,39
315,86,35
316,12,49
317,80,19
318,14,37
319,52,13
320,78,23
321,14,18
322,99,20
323,55,27
324,55,22
325,34,36
326,20,19
327,46,14
328,87,26
329,38,29
330,73,39
331,84,19
332,33,46
333,10,35
334,18,36
335,93,37
336,61,34
337,54,35
338,89,6
339,28,17
340,77,27
341,46,47
342,92,36
343,38,11
344,23,39
345,19,45
346,83,11
347,19,32
348,100,32
349,31,30
350,71,50
351,90,26
352,40,8
353,67,15
354,55,15
355,58,39
356,40,5
357,94,10
358,72,18
359,46,49
360,62,19
361,93,9
362,80,11
363,16,6
364,28,11
365,17,31
366,42,41
367,73,28
368,80,11
369,91,43
370,85,5
371,54,18
372,15,9
373,44,40
374,55,16
375,59,42
376,17,47
377,57,42
378,40,17
379,64,43
380,31,20
381,24,39
382,62,44
383,77,8
384,58,8
385,36,30
386,21,42
387,70,46
388,100,19
389,67,32
390,50,37
391,72,13
392,54,7
393,77,37
394,37,9
395,10,8
396,50,20
397,13,29
398,36,41
399,41,7
400,46,45
401,78,23
402,36,19
403,39,17
404,90,48
405,62,41
406,29,24
407,22,37
408,67,6
409,39,48
410,62,28
411,52,37
412,86,38
413,98,38
414,68,18
415,50,42
416,45,40
417,52,49
418,34,41
419,99,21
420,27,40
421,74,27
422,15,37
423,72,25
424,88,33
425,86,46
426,58,45
427,13,27
428,100,34
429,70,21
430,78,46
431,83,20
432,82,15
433,18,13
434,97,24
435,45,43
436,44,26
437,23,5
438,96,42
439,84,13
440,59,7
441,56,12
442,96,14
443,15,36
444,86,36
445,73,7
446,72,13
447,31,44
448,17,36
449,83,46
450,49,26
451,89,22
452,38,30
453,16,14
454,35,31
455,14,50
456,74,28
457,77,13
458,16,28
459,62,26
460,46,20
461,98,37
462,96,8
463,18,9
464,90,39
465,13,15
466,60,26
467,26,12
468,29,19
469,71,24
470,36,35
471,44,7
472,70,39
473,94,45
474,68,15
475,56,50
476,55,9
477,20,47
478,78,20
479,57,7
480,89,8
481,15,7
482,74,42
483,85,37
484,40,6
485,92,49
486,76,40
487,17,27
488,98,35
489,64,24
490,62,5
491,28,40
492,24,12
493,14,7
494,84,32
495,92,20
496,15,42
497,32,40
498,30,12
499,46,46
500,83,39
501,41,37
502,38,49
503,18,23
504,14,28
505,41,50
506,40,16
507,82,31
508,79,15
509,41,10
510,51,47
511,48,18
512,94,17
513,37,18
514,88,46
515,13,43
516,58,46
517,47,13
518,38,34
519,44,32
520,10,23
521,52,12
522,82,33
523,95,38
524,67,22
525,42,27
526,24,17
527,88,22
528,20,40
529,51,8
530,28,45
531,11,22
532,81,14
533,84,9
534,15,31
535,20,34
536,65,40
537,25,33
538,17,35
539,10,8
540,85,43
541,82,35
542,20,46
543,26,20
544,35,41
545,97,30
546,12,33
547,24,34
548,33,32
549,54,42
550,59,47
551,76,34
552,86,48
553,10,14
554,80,23
555,11,32
556,36,9
557,87,6
558,97,46
559,55,45
560,41,31
561,100,15
562,37,6
563,98,31
564,75,12
565,49,12
566,72,18
567,74,33
568,47,21
569,31,18
570,46,43
571,37,29
572,47,25
573,62,5
574,26,39
575,39,46
576,10,44
577,10,22
578,32,18
579,68,24
580,62,24
581,43,31
582,16,39
583,10,43
584,23,36
585,84,27
586,74,47
587,69,28
588,57,50
589,50,44
590,23,7
591,46,40
592,22,21
593,38,8
594,12,36
595,39,37
596,62,7
597,92,18
598,58,13
599,48,26
600,46,32
601,24,37
602,11,29
603,74,9
604,69,32
605,51,33
606,67,42
607,68,41
608,42,15
609,94,15
610,51,34
611,46,19
612,54,9
613,61,26
614,82,45
615,13,45
616,81,35
617,16,33
618,73,39
619,65,34
620,69,8
621,41,17
622,74,25
623,95,18
624,37,13
625,43,21
626,45,21
627,44,22
628,47,43
629,67,50
630,50,14
631,54,6
632,26,22
633,21,41
634,38,6
635,30,38
636,56,45
637,28,21
638,93,13
639,94,40
640,73,37
641,59,27
642,92,39
643,32,46
644,85,42
645,95,7
646,96,28
647,96,41
648,60,35
649,48,14
650,97,5
651,24,24
652,14,21
653,82,7
654,71,25
655,31,42
656,87,25
657,92,14
658,65,7
659,52,22
660,67,24
661,30,10
662,84,31
663,43,5
664,97,33
665,92,26
666,83,10
667,40,7
668,34,43
669,48,34
670,61,28
671,78,25
672,55,20
673,62,10
674,92,18
675,36,45
676,82,12
677,61,24
678,28,44
679,63,28
680,33,27
681,13,44
682,46,33
683,18,6
684,18,47
685,28,49
686,23,30
687,18,48
688,39,41
689,45,30
690,68,33
691,75,15
692,24,26
693,56,25
694,93,34
695,13,36
696,74,39
697,45,11
698,80,49
699,17,48
700,29,48
701,69,29
702,78,18
703,34,29
704,90,42
705,63,40
706,48,17
707,22,21
708,69,31
709,94,17
710,68,50
711,59,24
712,97,26
713,50,38
714,58,39
715,70,47
716,90,12
717,65,33
718,55,35
719,38,10
720,90,24
721,49,6
722,21,12
723,98,39
724,33,33
