Pallet,Weight,Profit
356,48,5
357,100,47
358,73,36
359,38,44
360,81,21
361,45,31
362,27,25
363,100,9
364,97,34
365,70,42
366,67,50
367,85,50
368,40,12
369,85,12
370,96,17
371,39,17
372,45,12
373,71,31
374,84,9
375,66,15
376,36,46
377,48,16
378,22,21
379,69,21
380,13,40
381,28,9
382,90,42
383,76,41
384,30,45
385,10,12
386,95,44
387,100,10
388,50,20
389,55,31
390,90,36
391,86,23
392,63,42
393,31,15
394,39,12
395,76,31
396,59,28
397,61,5
398,82,37
399,31,19
400,80,14
401,62,35
402,27,46
403,78,34
404,89,28
405,79,36
406,15,35
407,98,16
408,64,13
409,90,13
410,80,20
411,26,30
412,68,24
413,23,34
414,65,28
415,81,30
416,63,31
417,55,20
418,44,10
419,28,43
420,52,36
421,25,22
422,68,31
423,61,38
424,71,19
425,32,40
426,27,37
427,58,33
428,57,48
429,18,44
430,78,27
431,13,36
432,83,32
433,72,33
434,40,26
435,49,47
436,53,16
437,91,32
438,52,12
439,41,37
440,41,14
441,27,37
442,42,24
443,100,6
444,50,15
445,69,21
446,79,23
447,30,12
448,41,31
449,89,16
450,21,36
451,96,50
452,24,6
453,59,34
454,19,15
455,52,12
456,66,49
457,79,30
458,24,16
459,100,13
460,36,9
461,58,10
462,83,34
463,90,39
464,47,36
465,38,46
466,69,24
467,15,16
468,73,46
469,68,24
470,89,36
471,79,23
472,61,31
473,58,45
474,15,21
475,41,6
476,71,13
477,95,18
478,68,38
479,92,11
480,60,16
481,50,36
482,86,47
483,62,12
484,15,8
485,24,41
486,29,46
487,11,22
488,67,8
489,69,26
490,41,28
491,62,34
492,70,14
493,67,26
494,40,21
495,93,14
496,99,34
497,30,26
498,11,29
499,100,48
500,89,27
501,17,30
502,68,22
503,94,35
504,76,19
505,86,14
506,89,22
507,50,12
508,17,34
509,33,41
510,30,25
511,25,15
512,84,42
513,68,8
514,61,35
515,31,15
516,60,37
517,78,27
518,24,32
519,92,47
520,43,29
521,26,13
522,38,48
523,33,11
524,70,17
525,38,13
526,71,25
527,66,6
528,39,5
529,11,22
530,93,48
531,65,33
532,16,43
533,20,12
534,90,38
535,48,42
536,59,7
537,40,49
538,49,20
539,26,27
540,46,11
541,38,47
542,82,12
543,86,20
544,50,23
545,56,23
546,85,30
547,27,34
548,97,20
549,20,13
550,15,48
551,62,32
552,89,12
553,61,33
554,73,18
555,83,10
556,56,46
557,71,17
558,98,27
559,75,50
560,19,5
561,83,26
562,42,42
563,79,6
564,21,28
565,26,29
566,25,8
567,76,8
568,97,21
569,84,19
570,37,34
571,35,18
572,59,12
573,89,23
574,86,16
575,76,48
576,35,11
577,50,36
578,92,8
579,18,7
580,89,16
581,68,29
582,48,15
583,77,24
584,41,48
585,89,36
586,55,46
587,34,18
588,51,22
589,85,48
590,79,41
591,31,29
592,31,43
593,10,28
594,99,13
595,83,6
596,80,36
597,83,19
598,31,37
599,70,38
600,42,47
601,59,23
602,10,28
603,45,21
604,42,17
605,40,47
606,38,47
607,75,28
608,62,34
609,80,47
610,90,10
611,58,14
612,67,47
613,55,34
614,10,23
615,86,8
616,70,46
617,77,31
618,45,44
619,73,6
620,47,35
621,72,49
622,58,32
623,58,29
624,23,11
625,33,15
626,55,13
627,69,27
628,71,6
629,45,38
630,29,28
631,90,25
632,74,42
633,45,40
634,53,21
635,90,19
636,24,42
637,89,32
638,44,21
639,27,43
640,81,34
641,83,35
642,80,33
643,14,9
644,95,29
645,31,40
646,90,16
647,80,8
648,70,25
649,73,42
650,60,37
651,45,44
652,35,38
653,92,31
654,60,29
655,69,50
656,99,14
657,50,11
658,52,30
659,93,19
660,78,8
661,98,39
662,18,44
663,75,23
664,64,36
665,12,12
666,27,19
667,31,22
668,18,17
669,28,19
670,90,19
671,99,33
672,44,31
673,20,28
674,35,31
675,11,15
676,30,6
677,13,10
678,22,8
679,83,28
