Pallet,Weight,Profit
179,76,34
180,47,45
181,67,6
182,74,17
183,96,45
184,54,33
185,38,7
186,15,39
187,55,42
188,81,28
189,74,21
190,66,17
191,54,43
192,27,29
193,29,33
194,61,34
195,47,42
196,76,43
197,38,23
198,28,21
199,14,19
200,84,38
201,49,21
202,70,27
203,80,17
204,99,27
205,23,43
206,26,12
207,45,36
208,97,34
209,19,50
210,64,11
211,62,18
212,65,23
213,34,24
214,25,23
215,84,16
216,66,20
217,51,10
218,71,9
219,32,36
220,88,25
221,79,5
222,99,10
223,11,39
224,11,28
225,70,49
226,34,46
227,66,26
228,31,15
229,81,23
230,72,29
231,40,5
232,98,15
233,72,23
234,41,45
235,53,38
236,73,22
237,47,7
238,36,17
239,75,18
240,100,49
241,46,34
242,11,40
243,41,19
244,100,12
245,95,29
246,34,34
247,99,14
248,45,44
249,57,23
250,49,10
251,54,33
252,54,18
253,30,19
254,98,24
255,93,30
256,61,46
257,44,44
258,93,24
259,71,49
260,47,50
261,97,45
262,47,20
263,53,45
264,16,33
265,78,7
266,28,37
267,39,30
268,59,24
269,48,6
270,57,26
271,90,44
272,27,28
273,48,24
274,22,44
275,45,9
276,52,49
277,25,18
278,73,20
279,100,48
280,83,25
281,98,6
282,36,9
283,54,22
284,62,27
285,99,10
286,53,7
287,51,22
288,26,33
289,12,25
290,53,41
291,34,8
292,92,33
293,73,18
294,88,24
295,92,43
296,63,35
297,97,25
298,66,49
299,87,39
300,29,23
301,76,37
302,24,36
303,25,40
304,24,18
305,62,32
306,68,10
307,94,50
308,87,22
309,67,39
310,38,14
311,83,27
312,31,8
313,66,39
314,95,12
315,11,34
316,73,17
317,38,16
318,91,22
319,38,36
320,47,39
321,22,15
322,73,36
323,52,21
324,44,24
325,47,41
326,97,17
327,37,50
328,46,27
329,94,11
330,56,28
331,94,30
332,14,14
333,99,42
334,66,5
335,94,14
336,76,8
337,69,46
338,21,32
339,13,11
340,14,37
341,35,50
342,31,43
343,100,26
344,99,14
345,83,24
346,23,18
347,41,12
348,80,22
349,46,13
350,28,30
351,80,45
352,64,38
353,61,30
354,86,20
355,15,25
356,19,5
357,76,25
358,93,33
359,84,43
360,51,21
361,31,12
362,38,34
363,67,37
364,11,7
365,26,37
366,98,17
367,62,29
368,11,22
369,49,43
370,57,39
371,95,43
372,17,15
373,42,47
374,100,7
375,42,28
376,25,25
377,62,19
378,76,32
379,72,15
380,63,14
381,10,31
382,36,20
383,52,38
384,45,8
385,76,16
386,26,33
387,48,44
388,49,50
389,73,30
390,96,23
391,45,31
392,34,35
393,78,24
394,51,35
395,85,25
396,47,43
397,59,23
398,78,30
399,24,26
400,38,50
401,28,43
402,51,31
403,44,20
404,91,50
405,72,8
406,70,17
407,23,36
408,79,31
409,86,24
410,82,24
411,55,47
412,39,25
413,59,12
414,94,50
415,53,13
416,46,43
417,51,50
418,26,38
419,69,17
420,46,26
421,27,36
422,42,35
423,98,7
424,20,49
425,15,50
426,13,39
427,12,47
428,82,48
429,73,44
430,79,16
431,10,15
432,37,30
433,60,41
434,30,17
435,30,25
436,68,10
437,38,32
438,60,13
439,75,15
440,74,34
441,84,12
442,80,30
443,86,32
444,14,21
445,24,47
446,71,40
447,91,5
448,83,24
449,69,7
450,14,31
451,12,20
452,90,13
453,42,11
454,30,35
455,78,35
456,98,18
457,35,8
458,72,9
459,17,8
460,34,18
461,39,7
462,39,34
463,89,15
464,91,7
465,35,46
466,91,47
467,35,23
468,30,40
469,92,21
470,38,38
471,14,25
472,87,50
473,83,43
474,71,25
475,86,28
476,51,8
477,34,34
478,24,27
479,31,15
480,49,21
481,52,10
482,72,33
483,26,24
484,14,25
485,82,35
486,68,31
487,29,43
488,100,30
489,55,40
490,11,30
491,30,27
492,98,15
493,90,35
494,70,30
495,20,27
496,29,11
497,25,38
498,69,38
499,38,34
500,84,6
501,75,23
502,50,16
503,45,46
504,45,9
505,28,23
506,94,12
507,50,50
508,89,48
509,28,35
510,31,16
511,61,48
512,54,31
513,70,46
514,88,25
515,65,38
516,77,31
517,35,13
518,81,39
519,30,19
520,53,21
521,93,31
522,11,14
523,82,9
524,17,14
525,91,48
526,24,14
527,50,40
528,20,11
529,71,21
530,15,14
531,18,42
532,25,9
533,87,23
534,48,31
535,52,41
536,89,18
537,31,7
538,78,21
539,72,18
540,71,33
541,61,31
542,95,9
543,37,27
544,36,45
545,100,44
546,79,7
547,94,12
548,69,47
549,16,5
550,64,18
551,44,37
552,61,47
553,37,18
554,93,42
555,82,17
556,60,34
557,31,34
558,34,10
559,85,23
560,83,22
561,61,50
562,39,29
563,86,21
564,52,17
565,16,7
566,18,7
567,58,19
568,12,22
569,51,29
570,59,38
571,24,29
572,49,9
573,57,22
574,89,23
575,70,45
576,72,36
577,22,15
578,36,16
579,41,18
580,31,35
581,42,49
582,19,9
583,61,14
584,48,15
585,79,22
586,69,50
587,17,47
588,32,42
589,50,46
590,71,11
591,76,7
592,79,19
593,24,48
594,61,34
595,10,11
596,83,19
597,21,25
598,73,20
599,65,42
600,18,36
601,60,28
602,10,31
603,25,7
604,59,43
605,26,42
606,28,23
607,28,5
608,38,27
609,29,10
610,63,26
611,96,40
612,48,12
613,86,25
614,86,23
615,19,8
616,29,49
617,40,35
618,33,12
619,100,50
620,51,35
621,81,42
622,44,33
623,61,45
624,59,8
625,41,10
626,27,44
627,60,43
628,16,50
629,27,37
630,81,41
631,90,36
632,83,10
633,18,11
634,14,19
635,96,18
636,36,23
637,70,35
638,28,27
639,57,46
640,53,8
641,30,21
642,28,29
643,91,5
644,97,29
645,40,48
646,75,14
647,39,34
648,91,42
649,69,43
650,50,17
651,28,50
652,80,48
653,11,27
654,76,39
655,56,48
656,80,39
657,37,21
658,62,28
659,72,6
660,86,43
661,21,8
662,13,23
663,59,27
664,31,40
665,62,18
666,18,33
667,87,49
668,38,42
669,87,20
670,62,44
671,63,26
672,77,43
673,35,50
674,67,12
675,60,38
676,27,43
677,66,27
678,43,33
679,85,38
680,53,5
681,40,32
682,72,47
683,13,7
684,81,7
685,99,43
686,43,13
687,45,13
688,79,10
689,57,50
690,17,12
691,88,38
692,53,24
693,86,20
694,100,24
695,56,50
696,59,48
697,31,43
698,44,17
699,33,13
700,37,40
701,78,32
702,97,28
703,11,17
704,34,14
705,53,16
706,99,30
707,23,9
708,30,33
709,67,25
710,41,12
